"Rk","School","Conf","X.","W","L","Pts","Opp","MOV","X..1","SOS","X..2","OSRS","DSRS","SRS","ORtg","DRtg","NRtg"
"281","Bethune-Cookman","MEAC","","12","16","76.5","","","","-9.17","","-1.87","-14.86","-16.73","","",""
"282","Milwaukee","MW Coll","","3","24","67.6","","","","-3.66","","-7.01","-9.96","-16.97","","",""
"283","Campbell","A-Sun","","8","18","62.0","","","","-5.23","","-14.63","-2.56","-17.19","","",""
"284","Central Connecticut State","Mid-Cont","","8","18","69.8","","","","-8.62","","-8.48","-8.94","-17.43","","",""
"285","Tennessee-Martin","OVC","","7","20","67.2","","","","-5.03","","-10.17","-7.40","-17.57","","",""
"286","Alcorn State","SWAC","","7","19","81.9","","","","-9.08","","-1.11","-16.79","-17.90","","",""
"287","Army","Patriot","","12","16","73.9","","","","-11.25","","-5.88","-12.08","-17.95","","",""
"288","Long Island University","NEC","","11","17","80.3","","","","-8.62","","1.21","-19.24","-18.03","","",""
"289","Howard","MEAC","","9","18","70.6","","","","-10.95","","-7.89","-10.46","-18.36","","",""
"290","St. Francis (NY)","NEC","","9","18","75.7","","","","-11.37","","-3.76","-15.02","-18.78","","",""
"291","Robert Morris","NEC","","4","23","68.8","","","","-7.36","","-9.45","-10.10","-19.55","","",""
"292","Northeastern Illinois","Mid-Cont","","4","22","65.8","","","","-7.90","","-14.52","-5.14","-19.66","","",""
"293","Grambling","SWAC","","11","17","80.4","","","","-10.86","","-4.88","-14.81","-19.69","","",""
"294","Cornell","Ivy","","9","17","70.1","","","","-8.73","","-6.95","-12.95","-19.89","","",""
"295","Delaware State","MEAC","","7","21","69.2","","","","-12.30","","-10.85","-9.37","-20.22","","",""
"296","Chicago State","Mid-Cont","","6","20","75.8","","","","-4.85","","0.16","-20.47","-20.31","","",""
"297","Columbia","Ivy","","4","22","61.2","","","","-8.12","","-16.18","-6.26","-22.44","","",""
"298","Morgan State","MEAC","","5","22","68.2","","","","-8.55","","-8.56","-14.66","-23.22","","",""
"299","Florida A&M","MEAC","","5","22","72.0","","","","-8.54","","-7.23","-17.31","-24.54","","",""
"300","Lafayette","Patriot","","2","25","67.9","","","","-7.03","","-9.50","-18.38","-27.88","","",""
"301","Cal Poly","AWC","","1","26","55.3","","","","-0.65","","-18.50","-11.88","-30.38","","",""
"302","Prairie View","SWAC","","6","21","77.0","","","","-7.20","","-8.67","-22.61","-31.28","","",""
