"Rk","School","Conf","X.","W","L","Pts","Opp","MOV","X..1","SOS","X..2","OSRS","DSRS","SRS","ORtg","DRtg","NRtg"
"245","Ohio","MAC (East)","","5","21","64.0","77.5","-13.50","","2.44","","-6.32","-4.74","-11.06","","",""
"246","Eastern Kentucky","OVC","","10","17","70.3","76.0","-5.78","","-4.95","","-4.09","-7.03","-11.11","","",""
"247","Missouri-Kansas City","Mid-Cont","","9","18","68.2","72.7","-4.52","","-5.33","","-6.65","-4.52","-11.17","","",""
"248","Virginia Military Institute","Southern (North)","","14","13","75.4","74.9","0.56","","-5.66","","0.31","-11.57","-11.27","","",""
"249","Texas-Arlington","Southland","","13","16","71.7","74.1","-2.48","","-7.52","","-5.89","-5.48","-11.37","","",""
"250","Wagner","NEC","","13","16","73.4","76.4","-2.97","","-7.33","","-2.62","-8.93","-11.54","","",""
"251","East Tennessee State","Southern (North)","","11","16","65.9","66.9","-1.04","","-8.36","","-10.04","-1.52","-11.56","","",""
"252","Central Michigan","MAC (West)","","5","21","68.8","81.4","-12.65","","2.47","","-0.96","-10.61","-11.57","","",""
"253","Cornell","Ivy","","9","17","62.7","65.3","-2.69","","-8.20","","-9.96","-1.68","-11.64","","",""
"254","Centenary (LA)","A-Sun (West)","","10","20","69.1","73.8","-4.73","","-7.42","","-8.01","-4.14","-12.16","","",""
"255","Robert Morris","NEC","","8","19","63.0","68.5","-5.48","","-6.12","","-12.56","0.28","-12.28","","",""
"256","Stetson","A-Sun (East)","","11","15","69.8","73.0","-3.19","","-8.25","","-6.38","-5.92","-12.30","","",""
"257","San Jose State","WAC (Pacific)","","3","23","59.7","76.7","-17.08","","4.70","","-9.62","-2.80","-12.42","","",""
"258","Alcorn State","SWAC","","12","15","73.9","75.6","-1.63","","-8.29","","-3.61","-8.90","-12.51","","",""
"259","North Carolina-Greensboro","Southern (North)","","9","19","63.7","70.9","-7.25","","-4.44","","-9.82","-2.86","-12.68","","",""
"260","Grambling","SWAC","","16","12","72.5","73.5","-1.00","","-9.80","","-8.31","-5.05","-13.36","","",""
"261","Columbia","Ivy","","11","15","57.2","62.2","-4.96","","-8.13","","-16.25","2.80","-13.45","","",""
"262","Maine","AEC","","7","20","71.1","76.6","-5.48","","-4.09","","-3.42","-10.22","-13.65","","",""
"263","Southern Utah","Mid-Cont","","7","20","68.9","76.0","-7.07","","-5.41","","-6.25","-7.64","-13.89","","",""
"264","Morgan State","MEAC","","12","16","72.6","77.8","-5.11","","-8.90","","-3.58","-10.35","-13.93","","",""
"265","Drake","MVC","","3","24","61.0","75.3","-14.33","","1.59","","-9.78","-4.28","-14.07","","",""
"266","Georgia Southern","Southern (South)","","10","18","65.1","68.3","-3.14","","-6.92","","-10.41","-3.80","-14.21","","",""
"267","Stephen F. Austin","Southland","","10","16","71.5","78.2","-6.65","","-6.29","","-4.31","-10.06","-14.37","","",""
"268","Hampton","MEAC","","14","12","68.1","71.2","-3.15","","-11.46","","-9.01","-5.60","-14.62","","",""
"269","Liberty","Big South","","11","17","64.3","68.9","-4.64","","-8.21","","-10.54","-4.13","-14.67","","",""
"270","Furman","Southern (South)","","9","20","61.7","67.4","-5.66","","-8.11","","-12.39","-2.76","-15.15","","",""
"271","Morehead State","OVC","","3","23","63.6","74.9","-11.31","","-3.85","","-8.64","-6.51","-15.15","","",""
"272","Dartmouth","Ivy","","7","19","56.7","65.2","-8.50","","-7.11","","-15.62","0.01","-15.61","","",""
"273","Lehigh","Patriot","","10","17","71.0","77.4","-6.37","","-7.45","","-5.03","-10.66","-15.69","","",""
"274","Wofford","Southern (South)","","9","18","64.7","70.1","-5.41","","-4.85","","-9.58","-6.48","-16.06","","",""
"275","Florida A&M","MEAC","","11","17","71.3","75.6","-4.29","","-11.83","","-6.41","-9.71","-16.11","","",""
"276","Maryland-Eastern Shore","MEAC","","9","18","68.1","72.9","-4.78","","-11.39","","-9.15","-7.02","-16.17","","",""
"277","Norfolk State","MEAC","","6","21","66.0","75.8","-9.78","","-5.71","","-6.87","-9.37","-16.23","","",""
"278","Monmouth","NEC","","4","23","60.1","72.3","-12.15","","-4.22","","-14.34","-2.04","-16.37","","",""
"279","McNeese State","Southland","","7","19","69.9","77.9","-8.04","","-7.73","","-7.05","-9.40","-16.45","","",""
"280","Holy Cross","Patriot","","7","20","68.4","76.8","-8.33","","-8.24","","-6.58","-9.99","-16.58","","",""
"281","Tennessee-Martin","OVC","","7","20","63.3","74.1","-10.85","","-4.36","","-10.95","-5.76","-16.71","","",""
"282","Alabama State","SWAC","","11","17","68.4","73.7","-5.36","","-10.28","","-11.31","-5.47","-16.78","","",""
"283","Jacksonville State","A-Sun (West)","","12","14","75.3","79.3","-4.04","","-11.27","","-0.44","-16.41","-16.85","","",""
"284","Mississippi Valley State","SWAC","","6","21","73.7","82.3","-8.52","","-7.59","","-1.90","-15.06","-16.97","","",""
"285","Prairie View","SWAC","","13","17","72.5","80.1","-7.63","","-6.21","","-7.06","-10.07","-17.13","","",""
"286","Brown","Ivy","","6","20","56.8","68.2","-11.31","","-5.94","","-14.86","-2.39","-17.25","","",""
"287","Idaho State","Big Sky","","6","20","68.9","81.9","-13.00","","-4.05","","-5.48","-12.05","-17.53","","",""
"288","Central Connecticut State","NEC","","4","22","65.6","76.8","-11.19","","-6.29","","-9.72","-7.85","-17.57","","",""
"289","North Carolina A&T","MEAC","","8","19","68.5","75.1","-6.59","","-10.99","","-7.69","-10.30","-17.99","","",""
"290","Campbell","A-Sun (East)","","10","17","63.9","71.1","-7.22","","-7.74","","-11.65","-6.58","-18.24","","",""
"291","Texas-Rio Grande Valley","Sun Belt","","3","24","72.3","91.7","-19.41","","0.93","","3.14","-21.61","-18.48","","",""
"292","Tennessee Tech","OVC","","9","21","65.8","75.6","-9.83","","-6.38","","-11.28","-7.22","-18.50","","",""
"293","Southeastern Louisiana","Southland","","6","20","79.4","85.8","-6.35","","-8.91","","0.03","-18.77","-18.74","","",""
"294","Mercer","A-Sun (West)","","5","21","68.0","76.5","-8.54","","-8.72","","-9.42","-9.80","-19.22","","",""
"295","Florida Atlantic","A-Sun (East)","","5","22","61.9","78.1","-16.19","","-3.22","","-11.13","-8.13","-19.26","","",""
"296","Coastal Carolina","Big South","","8","19","62.0","69.2","-7.15","","-9.25","","-14.15","-5.28","-19.43","","",""
"297","Winthrop","Big South","","7","20","63.4","70.8","-7.37","","-8.54","","-14.03","-6.01","-20.04","","",""
"298","Howard","MEAC","","8","20","69.2","77.2","-8.00","","-12.22","","-8.72","-11.50","-20.22","","",""
"299","Army","Patriot","","8","19","64.1","75.1","-11.04","","-8.18","","-10.02","-10.35","-20.37","","",""
"300","Charleston Southern","Big South","","5","22","69.7","78.8","-9.04","","-8.29","","-5.30","-15.11","-20.41","","",""
"301","Northeastern Illinois","Mid-Cont","","6","19","69.3","81.5","-12.16","","-6.00","","-6.26","-15.00","-21.26","","",""
"302","Sacramento State","Big Sky","","1","25","58.3","77.6","-19.23","","-2.05","","-15.18","-7.22","-22.40","","",""
"303","Delaware State","MEAC","","9","18","70.0","80.2","-10.22","","-10.04","","-9.10","-13.34","-22.44","","",""
"304","Troy","A-Sun (West)","","7","20","70.9","81.5","-10.67","","-9.88","","-5.84","-17.24","-23.08","","",""
"305","Chicago State","Mid-Cont","","2","25","68.0","89.7","-21.63","","-3.60","","-4.35","-20.88","-25.22","","",""
"306","Bethune-Cookman","MEAC","","1","26","60.9","79.2","-18.33","","-8.94","","-15.97","-11.38","-27.35","","",""
