"Rk","School","Conf","X.","W","L","Pts","Opp","MOV","X..1","SOS","X..2","OSRS","DSRS","SRS","ORtg","DRtg","NRtg"
"281","Tennessee-Martin","OVC","","5","22","72.9","","","","-3.39","","-5.42","-10.85","-16.27","","",""
"282","Morgan State","MEAC","","8","21","71.4","","","","-8.42","","-7.47","-9.13","-16.60","","",""
"283","Army","Patriot","","7","20","77.6","","","","-7.60","","-2.69","-14.79","-17.48","","",""
"284","Hofstra","ECC","","9","20","67.9","","","","-8.72","","-14.09","-3.49","-17.58","","",""
"285","Texas-Arlington","Southland","","7","22","76.3","","","","-4.00","","-2.57","-15.03","-17.60","","",""
"286","Bethune-Cookman","MEAC","","9","18","71.0","","","","-8.58","","-7.17","-10.45","-17.62","","",""
"287","Florida Atlantic","A-Sun","","3","24","69.0","","","","-0.52","","-5.46","-13.18","-18.64","","",""
"288","Columbia","Ivy","","6","20","59.8","","","","-7.29","","-16.52","-2.61","-19.13","","",""
"289","Louisiana Tech","Sun Belt","","2","25","60.6","","","","0.03","","-14.55","-4.69","-19.24","","",""
"290","North Carolina-Asheville","Big South","","3","24","60.5","","","","-5.50","","-18.59","-1.15","-19.75","","",""
"291","Delaware State","MEAC","","8","19","71.4","","","","-8.75","","-9.99","-10.08","-20.07","","",""
"292","Grambling","SWAC","","9","18","81.0","","","","-10.35","","-4.77","-16.07","-20.83","","",""
"293","Winthrop","Big South","","4","23","72.1","","","","-5.11","","-5.72","-15.87","-21.59","","",""
"294","Chicago State","ECC","","4","23","78.4","","","","-3.27","","1.51","-23.36","-21.84","","",""
"295","Florida A&M","MEAC","","4","23","63.6","","","","-8.07","","-15.51","-6.37","-21.88","","",""
"296","Sacramento State","Ind","","1","26","61.5","","","","-0.07","","-14.30","-7.59","-21.89","","",""
"297","Long Island University","NEC","","3","24","72.7","","","","-5.56","","-4.05","-17.93","-21.97","","",""
"298","St. Francis (NY)","NEC","","1","26","70.0","","","","-7.57","","-9.88","-12.77","-22.65","","",""
"299","Alcorn State","SWAC","","3","24","74.6","","","","-8.78","","-7.76","-17.38","-25.14","","",""
"300","Central Connecticut State","ECC","","4","22","74.2","","","","-8.28","","-7.81","-21.56","-29.36","","",""
"301","Prairie View","SWAC","","5","22","76.5","","","","-8.16","","-9.51","-24.15","-33.66","","",""
