"Rk","School","Conf","X.","W","L","Pts","Opp","MOV","X..1","SOS","X..2","OSRS","DSRS","SRS","ORtg","DRtg","NRtg"
"249","Coppin State","MEAC","","18","14","61.5","60.9","0.66","","-8.68","","-11.17","3.14","-8.03","","",""
"250","Fordham","A-10 (East)","","6","22","62.0","74.1","-12.11","","3.89","","-4.88","-3.34","-8.22","","",""
"251","Jacksonville State","OVC","","14","14","74.7","74.1","0.57","","-7.70","","0.08","-8.43","-8.35","","",""
"252","Southern Utah","Mid-Cont","","10","18","64.4","69.5","-5.11","","-0.61","","-6.41","-1.97","-8.38","","",""
"253","Delaware State","MEAC","","13","15","61.5","61.9","-0.46","","-7.97","","-10.41","1.97","-8.44","","",""
"254","Mercer","A-Sun","","12","18","71.8","76.4","-4.67","","-3.11","","-1.14","-7.38","-8.52","","",""
"255","Tennessee-Martin","OVC","","10","18","72.8","76.4","-3.61","","-2.72","","0.15","-8.71","-8.57","","",""
"256","Samford","OVC","","12","16","65.6","65.3","0.36","","-2.55","","-10.42","1.74","-8.68","","",""
"257","High Point","Big South","","19","11","72.0","70.1","1.87","","-8.70","","-1.42","-7.32","-8.74","","",""
"258","Texas-Rio Grande Valley","Ind","","14","14","71.6","71.3","0.32","","-3.00","","-3.18","-5.74","-8.91","","",""
"259","Binghamton","AEC","","14","16","60.1","62.8","-2.77","","-6.33","","-11.14","2.04","-9.09","","",""
"260","Idaho State","Big Sky","","13","18","73.5","78.5","-5.00","","-1.66","","0.90","-10.01","-9.10","","",""
"261","Texas State","Southland","","13","15","69.0","69.0","0.00","","-7.01","","-6.00","-3.19","-9.19","","",""
"262","Central Michigan","MAC (West)","","6","24","70.5","80.4","-9.83","","1.52","","-0.09","-9.29","-9.38","","",""
"263","Elon","Southern (North)","","12","18","68.9","73.3","-4.43","","-2.95","","-3.73","-5.72","-9.45","","",""
"264","Columbia","Ivy","","10","17","67.6","70.4","-2.89","","-5.30","","-4.02","-5.51","-9.53","","",""
"265","Florida A&M","MEAC","","15","17","72.2","74.1","-1.91","","-7.94","","1.06","-10.91","-9.85","","",""
"266","Northwestern State","Southland","","11","17","74.2","76.8","-2.57","","-5.23","","-0.39","-9.48","-9.87","","",""
"267","Towson","CAA","","8","21","61.1","69.5","-8.38","","-1.71","","-8.11","-1.98","-10.09","","",""
"268","Stetson","A-Sun","","12","15","68.0","72.5","-4.56","","-3.87","","-5.82","-4.41","-10.23","","",""
"269","San Diego","WCC","","4","26","68.1","79.9","-11.87","","2.51","","0.30","-10.58","-10.28","","",""
"270","Maryland-Baltimore County","AEC","","7","21","60.1","63.8","-3.68","","-6.61","","-9.88","-0.41","-10.29","","",""
"271","Cleveland State","Horizon","","4","25","64.5","73.5","-8.97","","0.46","","-4.10","-6.22","-10.32","","",""
"272","Robert Morris","NEC","","14","15","68.6","70.3","-1.72","","-7.52","","-5.90","-4.48","-10.38","","",""
"273","Hampton","MEAC","","13","17","68.6","70.3","-1.70","","-8.72","","-3.22","-7.20","-10.42","","",""
"274","Wagner","NEC","","13","16","66.6","69.8","-3.17","","-7.13","","-6.62","-3.91","-10.53","","",""
"275","IPFW","Ind","","3","25","62.0","72.4","-10.43","","1.00","","-7.18","-3.41","-10.58","","",""
"276","Saint Francis (PA)","NEC","","13","15","66.9","69.9","-2.96","","-7.70","","-5.62","-5.04","-10.67","","",""
"277","Mount St. Mary's","NEC","","10","19","67.5","71.4","-3.86","","-6.91","","-5.31","-5.46","-10.78","","",""
"278","Colgate","Patriot","","15","14","67.9","68.5","-0.66","","-7.59","","-4.80","-6.01","-10.81","","",""
"279","Long Beach State","Big West","","6","21","62.9","72.5","-9.63","","-0.60","","-6.43","-4.52","-10.95","","",""
"280","Radford","Big South","","12","16","68.3","69.7","-1.43","","-7.78","","-5.30","-5.75","-11.04","","",""
"281","Eastern Illinois","OVC","","6","21","68.5","74.8","-6.30","","-2.64","","-4.31","-6.74","-11.05","","",""
"282","Alabama State","SWAC","","16","15","61.4","61.7","-0.29","","-10.78","","-12.51","1.41","-11.10","","",""
"283","Lamar","Southland","","11","18","79.1","79.8","-0.72","","-6.18","","2.31","-13.49","-11.18","","",""
"284","Tennessee State","OVC","","7","21","69.0","77.8","-8.82","","-1.91","","-2.36","-9.05","-11.41","","",""
"285","Gardner-Webb","A-Sun","","9","20","67.7","73.2","-5.45","","-4.05","","-6.21","-5.20","-11.42","","",""
"286","New Hampshire","AEC","","10","20","60.4","65.0","-4.63","","-6.79","","-9.39","-2.04","-11.43","","",""
"287","Stony Brook","AEC","","10","20","62.6","67.6","-5.07","","-6.48","","-6.83","-4.71","-11.55","","",""
"288","Louisiana-Monroe","Southland","","12","19","68.3","72.3","-4.00","","-4.01","","-5.30","-6.28","-11.58","","",""
"289","Sacred Heart","NEC","","12","15","73.6","77.6","-4.00","","-7.66","","0.96","-12.62","-11.66","","",""
"290","Marist","MAAC","","6","22","61.5","70.5","-9.00","","-2.69","","-10.19","-1.50","-11.69","","",""
"291","Jacksonville","A-Sun","","13","15","71.0","73.9","-2.89","","-6.62","","-3.26","-8.86","-12.12","","",""
"292","Hartford","AEC","","12","17","62.6","67.7","-5.14","","-6.15","","-8.80","-3.36","-12.15","","",""
"293","Wofford","Southern (South)","","9","20","73.0","78.1","-5.10","","-1.92","","0.73","-13.04","-12.31","","",""
"294","Sam Houston State","Southland","","13","15","75.0","76.2","-1.18","","-6.81","","-0.65","-11.83","-12.48","","",""
"295","Quinnipiac","NEC","","9","20","73.1","76.3","-3.28","","-7.40","","-0.67","-12.03","-12.70","","",""
"296","Southern","SWAC","","12","16","69.5","68.9","0.61","","-12.78","","-4.53","-8.47","-13.00","","",""
"297","Morgan State","MEAC","","11","16","68.7","71.7","-3.07","","-10.15","","-3.19","-10.04","-13.23","","",""
"298","Jackson State","SWAC","","12","17","63.3","65.6","-2.28","","-11.09","","-9.88","-3.45","-13.33","","",""
"299","Texas Southern","SWAC","","14","15","66.1","66.3","-0.17","","-12.98","","-9.11","-4.73","-13.84","","",""
"300","Western Illinois","Mid-Cont","","3","25","65.9","78.7","-12.86","","-1.15","","-4.48","-9.46","-13.93","","",""
"301","Long Island University","NEC","","8","19","69.3","75.6","-6.33","","-8.11","","-3.78","-10.63","-14.41","","",""
"302","North Carolina-Asheville","Big South","","9","20","63.0","70.8","-7.83","","-4.00","","-8.75","-5.92","-14.67","","",""
"303","Norfolk State","MEAC","","12","17","61.9","65.6","-3.69","","-11.66","","-12.16","-2.87","-15.02","","",""
"304","Lipscomb","A-Sun","","7","21","69.5","77.5","-8.04","","-4.52","","-4.98","-10.20","-15.18","","",""
"305","Charleston Southern","Big South","","6","22","59.3","65.8","-6.46","","-6.96","","-13.55","-1.68","-15.23","","",""
"306","Florida International","Sun Belt (East)","","5","22","56.1","68.2","-12.11","","-1.54","","-16.69","1.43","-15.26","","",""
"307","Albany (NY)","AEC","","5","23","57.9","65.8","-7.86","","-7.47","","-12.98","-2.35","-15.33","","",""
"308","Howard","MEAC","","6","22","60.1","65.8","-5.68","","-9.87","","-12.23","-3.31","-15.54","","",""
"309","Alabama A&M","SWAC","","13","17","70.4","74.0","-3.57","","-12.29","","-4.95","-10.93","-15.88","","",""
"310","Grambling","SWAC","","11","18","70.0","74.6","-4.62","","-9.94","","-5.25","-10.83","-16.09","","",""
"311","Harvard","Ivy","","4","23","64.7","76.6","-11.81","","-4.37","","-4.84","-11.35","-16.19","","",""
"312","Loyola (MD)","MAAC","","1","27","59.9","74.1","-14.14","","-4.12","","-11.00","-7.26","-18.26","","",""
"313","Dartmouth","Ivy","","3","25","56.9","67.0","-10.07","","-6.17","","-15.74","-2.54","-18.29","","",""
"314","Bethune-Cookman","MEAC","","8","21","59.0","66.9","-7.86","","-10.63","","-13.12","-5.37","-18.49","","",""
"315","Virginia Military Institute","Big South","","6","22","57.4","69.4","-11.93","","-5.57","","-16.41","-3.39","-19.80","","",""
"316","Citadel","Southern (South)","","6","22","58.6","71.5","-12.96","","-3.36","","-15.93","-3.98","-19.90","","",""
"317","Alcorn State","SWAC","","11","18","64.0","72.3","-8.38","","-11.79","","-9.89","-10.28","-20.17","","",""
"318","Nicholls State","Southland","","6","21","65.7","75.6","-9.85","","-6.25","","-10.26","-10.21","-20.47","","",""
"319","Prairie View","SWAC","","7","20","62.0","73.0","-11.00","","-9.55","","-10.81","-9.75","-20.55","","",""
"320","Maryland-Eastern Shore","MEAC","","8","21","58.8","69.5","-10.76","","-10.10","","-13.80","-7.06","-20.86","","",""
"321","Campbell","A-Sun","","3","24","68.8","85.5","-16.67","","-4.49","","-3.65","-17.51","-21.16","","",""
"322","Navy","Patriot","","5","23","56.3","70.6","-14.36","","-5.04","","-14.50","-7.16","-21.66","","",""
"323","Savannah State","Ind","","4","24","60.4","79.2","-18.79","","-3.52","","-10.16","-12.15","-22.30","","",""
"324","Army","Patriot","","6","21","50.5","63.3","-12.78","","-7.72","","-22.54","-0.22","-22.76","","",""
"325","North Carolina A&T","MEAC","","3","25","57.8","74.4","-16.61","","-7.84","","-14.16","-10.25","-24.41","","",""
"326","Arkansas-Pine Bluff","SWAC","","1","26","52.2","74.4","-22.15","","-8.54","","-19.78","-10.91","-30.69","","",""
