"Rk","School","Conf","X.","W","L","Pts","Opp","MOV","X..1","SOS","X..2","OSRS","DSRS","SRS","ORtg","DRtg","NRtg"
"248","Denver","Sun Belt (West)","","8","20","65.0","69.9","-4.93","","-1.60","","-6.66","-1.50","-8.16","","",""
"249","Tennessee State","OVC","","11","17","77.6","81.1","-3.50","","-2.73","","1.98","-10.23","-8.25","","",""
"250","St. Francis (NY)","NEC","","18","11","80.2","77.8","2.48","","-10.83","","3.01","-11.36","-8.35","","",""
"251","Evansville","MVC","","7","21","67.6","76.6","-9.04","","0.68","","-2.06","-6.30","-8.36","","",""
"252","Navy","Patriot","","10","20","69.4","72.1","-2.70","","-5.51","","-2.52","-6.41","-8.92","","",""
"253","Texas State","Southland","","12","16","74.6","75.1","-0.54","","-6.55","","-2.16","-6.77","-8.93","","",""
"254","Virginia Military Institute","Southern (North)","","10","18","76.5","82.1","-5.68","","0.30","","4.84","-13.98","-9.14","","",""
"255","Jacksonville State","A-Sun","","13","16","70.2","71.5","-1.24","","-6.43","","-4.22","-5.13","-9.36","","",""
"256","Lamar","Southland","","15","14","70.1","71.4","-1.34","","-7.90","","-3.48","-5.89","-9.36","","",""
"257","Delaware State","MEAC","","16","13","64.8","63.7","1.17","","-10.54","","-11.17","1.80","-9.37","","",""
"258","Northwestern State","Southland","","13","18","73.1","76.2","-3.06","","-5.56","","-1.72","-7.71","-9.42","","",""
"259","Quinnipiac","NEC","","14","16","79.0","78.8","0.23","","-9.85","","3.30","-12.91","-9.61","","",""
"260","Idaho","Big West","","9","19","55.1","63.0","-7.86","","-1.24","","-16.01","6.10","-9.91","","",""
"261","Idaho State","Big Sky","","10","17","70.1","74.1","-4.07","","-4.06","","-3.72","-6.26","-9.98","","",""
"262","Bucknell","Patriot","","13","16","61.8","64.9","-3.17","","-7.07","","-10.53","0.29","-10.24","","",""
"263","Stephen F. Austin","Southland","","13","15","63.4","64.7","-1.25","","-8.32","","-12.59","2.27","-10.32","","",""
"264","Texas-Arlington","Southland","","12","15","76.3","77.8","-1.56","","-6.51","","1.73","-12.09","-10.36","","",""
"265","Southeast Missouri State","OVC","","6","22","71.1","77.7","-6.61","","-3.08","","-2.79","-7.89","-10.68","","",""
"266","North Carolina-Asheville","Big South","","13","15","69.8","73.5","-3.71","","-6.68","","-5.29","-5.47","-10.76","","",""
"267","South Carolina State","MEAC","","15","16","69.7","73.3","-3.58","","-7.01","","-5.85","-5.38","-11.22","","",""
"268","Alcorn State","SWAC","","21","10","79.8","76.6","3.19","","-14.18","","0.49","-11.77","-11.28","","",""
"269","Alabama A&M","SWAC","","19","10","79.9","73.2","6.72","","-15.81","","-0.30","-11.03","-11.33","","",""
"270","Cal State Fullerton","Big West","","5","22","62.6","71.2","-8.63","","-1.06","","-8.63","-2.78","-11.41","","",""
"271","Northeastern","AEC","","7","21","71.0","75.1","-4.07","","-8.34","","-1.41","-11.00","-12.42","","",""
"272","Stetson","A-Sun","","10","16","72.8","79.2","-6.35","","-3.79","","-1.42","-11.04","-12.46","","",""
"273","Sacramento State","Big Sky","","9","19","73.4","77.6","-4.29","","-5.34","","-0.24","-12.47","-12.71","","",""
"274","Hartford","AEC","","14","18","60.9","65.5","-4.63","","-8.20","","-12.16","-0.66","-12.82","","",""
"275","Youngstown State","Horizon","","5","23","64.6","75.0","-10.43","","-0.16","","-7.08","-5.81","-12.89","","",""
"276","Maine","AEC","","12","18","63.6","66.6","-3.00","","-9.55","","-12.01","-0.92","-12.93","","",""
"277","North Carolina A&T","MEAC","","11","17","67.2","72.5","-5.36","","-7.17","","-7.34","-5.61","-12.95","","",""
"278","Cornell","Ivy","","5","22","57.7","66.6","-8.85","","-2.58","","-13.23","0.23","-13.00","","",""
"279","Army","Patriot","","12","16","66.8","70.1","-3.25","","-7.44","","-7.10","-5.92","-13.02","","",""
"280","Alabama State","SWAC","","19","13","65.5","64.6","0.88","","-14.15","","-16.34","3.09","-13.25","","",""
"281","Towson","CAA","","11","18","58.4","68.4","-9.97","","-3.33","","-12.77","-0.53","-13.30","","",""
"282","Elon","Big South","","13","16","69.5","73.0","-3.48","","-7.07","","-5.90","-7.53","-13.43","","",""
"283","Robert Morris","NEC","","12","18","69.2","74.3","-5.07","","-8.44","","-7.26","-6.24","-13.51","","",""
"284","Binghamton","AEC","","9","19","64.7","69.1","-4.46","","-9.40","","-10.27","-3.60","-13.87","","",""
"285","Dartmouth","Ivy","","9","18","62.9","69.9","-7.00","","-5.71","","-8.90","-5.12","-14.02","","",""
"286","High Point","Big South","","11","19","69.2","73.9","-4.70","","-6.28","","-5.18","-8.91","-14.09","","",""
"287","Eastern Kentucky","OVC","","7","20","73.0","79.9","-6.93","","-2.34","","-4.37","-9.75","-14.13","","",""
"288","Norfolk State","MEAC","","10","19","68.9","76.0","-7.14","","-7.00","","-4.86","-9.28","-14.14","","",""
"289","Lehigh","Patriot","","5","23","66.2","72.3","-6.14","","-6.50","","-6.52","-7.65","-14.16","","",""
"290","Charleston Southern","Big South","","12","17","62.9","68.3","-5.45","","-6.23","","-11.64","-2.55","-14.19","","",""
"291","Bethune-Cookman","MEAC","","12","17","68.4","73.8","-5.41","","-8.26","","-5.84","-8.50","-14.33","","",""
"292","Mercer","A-Sun","","6","23","65.9","77.0","-11.03","","-2.76","","-6.61","-7.90","-14.51","","",""
"293","Florida A&M","MEAC","","9","19","66.5","73.6","-7.07","","-7.48","","-6.92","-7.63","-14.55","","",""
"294","Southeastern Louisiana","Southland","","7","20","57.1","62.9","-5.70","","-7.38","","-18.69","4.11","-14.57","","",""
"295","New Hampshire","AEC","","11","17","69.1","74.5","-5.43","","-7.33","","-4.58","-10.04","-14.62","","",""
"296","Saint Francis (PA)","NEC","","6","21","63.0","69.9","-6.85","","-7.84","","-13.59","-1.10","-14.69","","",""
"297","Eastern Michigan","MAC (West)","","6","24","66.5","79.0","-12.53","","-0.70","","-5.17","-9.56","-14.73","","",""
"298","Sacred Heart","NEC","","8","20","75.3","80.2","-4.89","","-9.84","","-1.93","-12.81","-14.74","","",""
"299","Mississippi Valley State","SWAC","","12","17","76.1","78.6","-2.52","","-12.75","","-2.75","-12.41","-15.16","","",""
"300","Campbell","A-Sun","","8","19","70.7","79.9","-9.22","","-5.20","","-3.50","-11.89","-15.39","","",""
"301","Maryland-Eastern Shore","MEAC","","11","18","65.9","72.4","-6.52","","-9.08","","-8.84","-6.76","-15.59","","",""
"302","Jackson State","SWAC","","9","19","73.1","78.5","-5.43","","-10.81","","-3.95","-12.25","-16.20","","",""
"303","Coastal Carolina","Big South","","8","20","69.5","78.4","-8.86","","-6.92","","-5.40","-11.02","-16.42","","",""
"304","Saint Peter's","MAAC","","4","24","65.1","77.8","-12.61","","-4.14","","-6.88","-9.87","-16.75","","",""
"305","Albany (NY)","AEC","","8","20","56.9","65.0","-8.14","","-8.85","","-17.10","0.11","-16.99","","",""
"306","Loyola (MD)","MAAC","","5","23","58.9","69.9","-11.00","","-6.18","","-14.66","-2.52","-17.18","","",""
"307","Stony Brook","AEC","","6","22","60.9","71.1","-10.21","","-8.03","","-12.78","-5.46","-18.25","","",""
"308","Coppin State","MEAC","","6","25","58.2","68.7","-10.55","","-7.83","","-16.18","-2.58","-18.76","","",""
"309","Morgan State","MEAC","","3","25","65.4","77.0","-11.64","","-7.69","","-9.07","-10.26","-19.34","","",""
"310","Fairleigh Dickinson","NEC","","4","25","71.5","80.8","-9.28","","-10.28","","-4.77","-14.79","-19.56","","",""
"311","Grambling","SWAC","","9","19","78.1","86.7","-8.54","","-9.92","","-0.53","-19.24","-19.77","","",""
"312","Chicago State","Mid-Cont","","2","26","63.1","81.3","-18.18","","0.51","","-8.87","-11.38","-20.25","","",""
"313","Texas Southern","SWAC","","11","17","69.4","78.2","-8.82","","-11.52","","-9.93","-10.41","-20.35","","",""
"314","Southern","SWAC","","7","20","73.9","83.3","-9.41","","-12.56","","-4.43","-17.55","-21.98","","",""
"315","Liberty","Big South","","5","25","63.6","76.9","-13.33","","-7.26","","-9.35","-12.67","-22.02","","",""
"316","Long Island University","NEC","","5","22","76.1","91.6","-15.48","","-7.69","","0.69","-23.87","-23.18","","",""
"317","Mount St. Mary's","NEC","","3","24","60.7","75.9","-15.11","","-8.88","","-15.56","-8.42","-23.99","","",""
"318","Prairie View","SWAC","","10","20","73.1","84.3","-11.23","","-11.06","","-7.16","-16.83","-23.99","","",""
"319","Nicholls State","Southland","","2","25","59.3","78.3","-18.93","","-4.40","","-13.80","-10.60","-24.40","","",""
"320","Morris Brown","Ind","","5","24","55.0","75.4","-20.41","","-1.84","","-15.90","-10.48","-26.38","","",""
"321","Arkansas-Pine Bluff","SWAC","","2","26","66.1","84.9","-18.79","","-8.70","","-11.47","-16.01","-27.49","","",""
