"Rk","School","Conf","X.","W","L","Pts","Opp","MOV","X..1","SOS","X..2","OSRS","DSRS","SRS","ORtg","DRtg","NRtg"
"251","Harvard","Ivy","","14","14","67.5","67.4","0.07","","-6.05","","-1.74","-5.82","-7.57","","",""
"252","Florida International","Sun Belt (East)","","13","20","62.8","67.9","-5.12","","-1.52","","-6.35","-1.37","-7.71","","",""
"253","Pennsylvania","Ivy","","10","18","65.5","69.1","-3.57","","-3.33","","-2.97","-4.81","-7.78","","",""
"254","Princeton","Ivy","","13","14","57.8","57.2","0.59","","-7.66","","-13.55","5.74","-7.82","","",""
"255","Campbell","A-Sun","","14","16","72.1","71.8","0.37","","-3.42","","-3.78","-4.19","-7.97","","",""
"256","Detroit Mercy","Horizon","","7","23","56.5","64.6","-8.10","","0.65","","-9.76","1.69","-8.08","","",""
"257","Jacksonville State","OVC","","11","17","70.1","70.8","-0.68","","-4.78","","-4.15","-4.06","-8.20","","",""
"258","Samford","Southern (North)","","16","16","61.6","62.2","-0.56","","-6.38","","-11.86","3.58","-8.28","","",""
"259","Lehigh","Patriot","","15","14","63.9","63.0","0.93","","-8.28","","-5.81","-2.50","-8.31","","",""
"260","Cal Poly","Big West","","7","21","65.1","70.1","-5.07","","-1.32","","-3.91","-4.41","-8.32","","",""
"261","Gardner-Webb","Big South","","13","17","74.0","74.8","-0.80","","-5.04","","0.03","-8.36","-8.32","","",""
"262","Saint Peter's","MAAC","","11","19","59.3","63.7","-4.37","","-3.43","","-10.71","2.32","-8.39","","",""
"263","Appalachian State","Southern (North)","","13","18","76.0","76.8","-0.81","","-5.44","","3.20","-11.64","-8.44","","",""
"264","Centenary (LA)","Summit","","8","23","64.3","71.2","-6.90","","-1.56","","-6.44","-2.03","-8.46","","",""
"265","Maryland-Baltimore County","AEC","","15","17","65.7","69.0","-3.28","","-4.16","","-4.06","-4.68","-8.74","","",""
"266","Quinnipiac","NEC","","15","16","66.4","67.4","-0.97","","-8.57","","-5.81","-3.35","-9.16","","",""
"267","Eastern Illinois","OVC","","12","18","64.5","66.1","-1.53","","-5.47","","-8.80","-0.38","-9.18","","",""
"268","New Hampshire","AEC","","14","16","62.5","64.5","-2.00","","-5.57","","-9.45","0.05","-9.40","","",""
"269","Jackson State","SWAC","","18","15","69.9","70.5","-0.64","","-8.22","","-2.36","-7.14","-9.50","","",""
"270","Coppin State","MEAC","","13","19","63.8","67.5","-3.69","","-4.59","","-6.20","-3.36","-9.56","","",""
"271","Florida Atlantic","Sun Belt (East)","","6","26","65.0","72.5","-7.50","","-2.10","","-3.59","-6.10","-9.68","","",""
"272","New Orleans","Sun Belt (West)","","11","19","62.1","66.7","-4.57","","-4.08","","-9.23","-0.55","-9.79","","",""
"273","Columbia","Ivy","","12","16","60.3","62.1","-1.82","","-6.46","","-11.08","1.17","-9.92","","",""
"274","Northern Illinois","MAC (West)","","10","20","66.2","70.8","-4.60","","-5.13","","-2.75","-7.25","-10.00","","",""
"275","Army","Patriot","","11","19","58.0","60.8","-2.73","","-7.59","","-12.96","2.86","-10.11","","",""
"276","Missouri-Kansas City","Summit","","7","24","64.8","73.0","-8.23","","-1.25","","-3.88","-6.23","-10.11","","",""
"277","South Carolina State","MEAC","","17","14","69.9","67.5","2.39","","-9.47","","-3.93","-6.38","-10.31","","",""
"278","Central Connecticut State","NEC","","13","17","64.8","68.1","-3.33","","-6.76","","-6.82","-3.53","-10.35","","",""
"279","Wagner","NEC","","16","14","67.4","68.3","-0.93","","-8.60","","-4.45","-5.94","-10.39","","",""
"280","Toledo","MAC (West)","","7","25","59.2","67.9","-8.75","","-0.96","","-8.48","-2.00","-10.48","","",""
"281","Hampton","MEAC","","16","16","57.8","59.4","-1.59","","-7.58","","-13.75","2.96","-10.79","","",""
"282","Tennessee State","OVC","","12","18","72.8","78.4","-5.60","","-4.47","","-0.29","-10.50","-10.79","","",""
"283","Western Illinois","Summit","","9","20","58.7","65.1","-6.48","","-4.04","","-12.68","1.82","-10.86","","",""
"284","Pepperdine","WCC","","9","23","61.7","73.2","-11.50","","1.88","","-7.04","-4.19","-11.23","","",""
"285","Maine","AEC","","9","21","66.0","69.5","-3.50","","-4.40","","-5.53","-5.81","-11.33","","",""
"286","North Carolina-Asheville","Big South","","15","16","72.9","77.7","-4.81","","-4.19","","0.07","-11.41","-11.34","","",""
"287","Winthrop","Big South","","11","19","61.1","66.4","-5.27","","-4.54","","-12.42","0.96","-11.46","","",""
"288","Bucknell","Patriot","","7","23","64.3","71.7","-7.47","","-4.12","","-4.71","-6.87","-11.59","","",""
"289","Eastern Michigan","MAC (West)","","8","24","57.3","63.8","-6.44","","-1.79","","-12.37","0.68","-11.69","","",""
"290","Coastal Carolina","Big South","","11","20","69.3","70.7","-1.45","","-6.98","","-5.66","-6.08","-11.74","","",""
"291","Louisiana-Monroe","Sun Belt (West)","","10","20","65.4","71.8","-6.47","","-3.20","","-3.87","-7.88","-11.75","","",""
"292","Elon","Southern (North)","","11","20","65.8","70.9","-5.03","","-4.62","","-7.95","-4.01","-11.97","","",""
"293","Longwood","Ind","","17","14","77.4","75.8","1.65","","-6.51","","2.36","-14.74","-12.38","","",""
"294","Brown","Ivy","","9","19","61.1","67.8","-6.64","","-5.02","","-7.86","-4.53","-12.39","","",""
"295","Bethune-Cookman","MEAC","","17","16","58.4","58.8","-0.45","","-9.76","","-15.96","3.55","-12.41","","",""
"296","Prairie View","SWAC","","17","16","70.2","67.7","2.52","","-9.81","","-6.19","-6.27","-12.47","","",""
"297","St. Francis (NY)","NEC","","10","20","65.7","70.9","-5.27","","-6.66","","-6.11","-6.55","-12.66","","",""
"298","Savannah State","Ind","","15","14","59.8","62.2","-2.48","","-1.16","","-15.12","2.17","-12.95","","",""
"299","North Carolina A&T","MEAC","","16","16","67.0","66.8","0.22","","-8.37","","-5.59","-7.40","-13.00","","",""
"300","High Point","Big South","","9","21","64.4","66.7","-2.33","","-5.89","","-12.86","-0.25","-13.10","","",""
"301","Hartford","AEC","","7","26","60.5","70.2","-9.64","","-2.93","","-9.22","-4.02","-13.24","","",""
"302","Colgate","Patriot","","10","20","56.7","63.2","-6.47","","-6.12","","-14.19","0.93","-13.26","","",""
"303","Dartmouth","Ivy","","9","19","62.5","67.8","-5.25","","-6.03","","-7.87","-5.41","-13.28","","",""
"304","Norfolk State","MEAC","","13","18","68.4","71.6","-3.23","","-9.49","","-1.63","-11.68","-13.31","","",""
"305","Georgia Southern","Southern (South)","","8","22","70.5","78.8","-8.30","","-3.70","","-1.63","-11.87","-13.50","","",""
"306","Texas-Rio Grande Valley","Ind","","10","17","65.3","69.3","-4.00","","-3.01","","-9.97","-3.71","-13.68","","",""
"307","North Carolina-Wilmington","CAA","","7","25","71.3","83.5","-12.28","","-0.66","","2.59","-16.41","-13.82","","",""
"308","Charleston Southern","Big South","","9","20","69.0","72.1","-3.14","","-5.46","","-6.67","-7.40","-14.07","","",""
"309","Lafayette","Patriot","","8","22","65.3","73.2","-7.93","","-6.14","","-3.81","-10.26","-14.08","","",""
"310","Fordham","A-10","","3","25","61.4","76.6","-15.21","","1.08","","-6.20","-7.94","-14.14","","",""
"311","Delaware State","MEAC","","8","24","57.7","65.6","-7.84","","-4.78","","-13.02","-1.51","-14.53","","",""
"312","Loyola Marymount","WCC","","3","28","55.7","71.4","-15.74","","1.80","","-11.70","-3.10","-14.79","","",""
"313","Monmouth","NEC","","8","23","62.1","70.6","-8.48","","-5.91","","-9.65","-5.19","-14.84","","",""
"314","Arkansas-Pine Bluff","SWAC","","13","18","62.7","70.6","-7.97","","-7.48","","-9.15","-6.30","-15.45","","",""
"315","Saint Francis (PA)","NEC","","6","23","61.1","70.4","-9.31","","-6.24","","-10.90","-4.80","-15.70","","",""
"316","North Carolina-Greensboro","Southern (North)","","5","25","62.9","73.9","-10.93","","-4.33","","-9.31","-6.70","-16.01","","",""
"317","Furman","Southern (South)","","6","24","61.0","71.0","-10.00","","-4.62","","-11.90","-4.17","-16.07","","",""
"318","Texas Southern","SWAC","","7","25","64.5","73.6","-9.09","","-7.46","","-7.91","-8.65","-16.56","","",""
"319","Howard","MEAC","","8","23","61.3","70.5","-9.23","","-6.58","","-8.86","-7.76","-16.62","","",""
"320","Florida A&M","MEAC","","10","21","61.3","71.9","-10.61","","-5.72","","-8.65","-8.57","-17.22","","",""
"321","Fairleigh Dickinson","NEC","","7","23","63.6","76.1","-12.43","","-5.18","","-5.72","-11.87","-17.59","","",""
"322","Southern","SWAC","","8","23","63.1","70.1","-6.97","","-11.50","","-10.64","-7.00","-17.64","","",""
"323","Sacramento State","Big Sky","","2","27","57.0","72.4","-15.45","","-2.29","","-11.45","-6.33","-17.77","","",""
"324","Mississippi Valley State","SWAC","","7","25","63.4","74.6","-11.22","","-7.22","","-8.35","-10.10","-18.44","","",""
"325","Northwestern State","Southland (East)","","11","20","70.6","79.8","-9.26","","-3.34","","-2.26","-16.44","-18.70","","",""
"326","Southeast Missouri State","OVC","","3","27","67.8","80.5","-12.70","","-3.75","","-3.67","-15.05","-18.72","","",""
"327","Alabama A&M","SWAC","","8","19","65.2","72.4","-7.15","","-11.63","","-10.62","-9.10","-19.72","","",""
"328","Maryland-Eastern Shore","MEAC","","7","23","58.6","69.6","-11.07","","-8.80","","-13.53","-9.08","-22.60","","",""
"329","Grambling","SWAC","","6","23","60.9","71.9","-10.97","","-10.10","","-13.82","-9.25","-23.07","","",""
"330","Alcorn State","SWAC","","6","25","69.5","83.5","-13.94","","-10.26","","-4.08","-21.47","-25.55","","",""
