"Rk","School","Conf","X.","W","L","Pts","Opp","MOV","X..1","SOS","X..2","OSRS","DSRS","SRS","ORtg","DRtg","NRtg"
"250","Tennessee-Martin","OVC","","13","15","72.9","73.8","-0.93","","-5.06","","1.10","-8.77","-7.67","","",""
"251","Sacred Heart","NEC","","11","17","66.2","67.9","-1.75","","-5.97","","-5.14","-2.58","-7.72","","",""
"252","Bowling Green State","MAC (East)","","9","21","65.9","71.4","-5.47","","0.38","","-3.37","-4.46","-7.83","","",""
"253","Southern Mississippi","CUSA","","10","21","60.6","67.7","-7.06","","1.91","","-8.40","0.53","-7.88","","",""
"254","Wofford","Southern (South)","","11","18","67.1","65.8","1.31","","-2.98","","-5.45","-2.46","-7.90","","",""
"255","Robert Morris","NEC","","15","14","73.7","71.6","2.10","","-6.27","","0.22","-8.26","-8.04","","",""
"256","Quinnipiac","NEC","","12","16","73.5","74.0","-0.46","","-5.83","","1.71","-9.83","-8.12","","",""
"257","Cleveland State","Horizon","","10","18","64.4","69.3","-4.93","","-0.08","","-5.48","-2.72","-8.20","","",""
"258","High Point","Big South","","16","13","75.4","72.7","2.69","","-6.40","","0.43","-8.67","-8.24","","",""
"259","Western Carolina","Southern (North)","","13","17","68.3","67.1","1.17","","-4.62","","-5.92","-2.40","-8.32","","",""
"260","St. Francis (NY)","NEC","","10","17","63.7","67.1","-3.37","","-5.06","","-7.68","-0.76","-8.43","","",""
"261","Maryland-Baltimore County","AEC","","10","19","66.9","70.1","-3.21","","-5.24","","-3.41","-5.04","-8.44","","",""
"262","American","Patriot","","12","17","63.8","68.0","-4.17","","-4.32","","-5.84","-2.65","-8.49","","",""
"263","Cal State Northridge","Big West","","11","17","70.9","74.0","-3.07","","-1.46","","-2.27","-6.40","-8.67","","",""
"264","Eastern Kentucky","OVC","","14","16","70.2","72.5","-2.30","","-4.97","","-2.27","-6.53","-8.80","","",""
"265","Oakland","Mid-Cont","","11","18","73.9","77.3","-3.41","","-3.71","","1.06","-10.07","-9.01","","",""
"266","Alabama A&M","SWAC","","13","13","73.7","72.0","1.73","","-10.43","","0.57","-9.69","-9.12","","",""
"267","Florida International","Sun Belt (East)","","8","20","61.7","69.3","-7.61","","-0.07","","-9.15","-0.34","-9.49","","",""
"268","Missouri-Kansas City","Mid-Cont","","14","14","70.5","74.7","-4.18","","-4.87","","-0.62","-8.91","-9.52","","",""
"269","Florida Atlantic","A-Sun","","15","13","73.4","72.8","0.64","","-8.43","","-1.79","-7.89","-9.68","","",""
"270","Hampton","MEAC","","16","16","66.3","64.0","2.28","","-12.56","","-5.91","-4.26","-10.17","","",""
"271","New Hampshire","AEC","","12","17","59.3","64.6","-5.28","","-4.93","","-11.14","0.93","-10.20","","",""
"272","Duquesne","A-10","","3","24","66.1","77.4","-11.30","","1.09","","-1.11","-9.10","-10.21","","",""
"273","Idaho","WAC","","4","25","60.4","72.0","-11.62","","3.28","","-8.76","-1.57","-10.34","","",""
"274","Long Island University","NEC","","12","16","69.0","71.5","-2.57","","-6.75","","-2.96","-7.48","-10.44","","",""
"275","Louisiana-Monroe","Southland","","10","18","65.0","70.8","-5.79","","-1.11","","-8.23","-2.24","-10.47","","",""
"276","Gardner-Webb","A-Sun","","17","12","69.0","71.5","-2.45","","-6.71","","-6.92","-3.63","-10.55","","",""
"277","North Carolina-Greensboro","Southern (North)","","12","19","68.8","72.2","-3.45","","-4.72","","-3.49","-7.20","-10.69","","",""
"278","Charleston Southern","Big South","","13","16","69.9","71.0","-1.10","","-6.60","","-4.91","-5.81","-10.72","","",""
"279","Colgate","Patriot","","10","19","58.3","61.7","-3.45","","-5.61","","-10.89","0.18","-10.72","","",""
"280","Coppin State","MEAC","","12","18","64.0","68.8","-4.83","","-6.07","","-6.30","-4.60","-10.90","","",""
"281","Jackson State","SWAC","","15","17","71.7","73.6","-1.94","","-8.84","","-1.22","-9.91","-11.13","","",""
"282","Columbia","Ivy","","11","16","64.0","67.4","-3.33","","-6.32","","-5.91","-5.41","-11.32","","",""
"283","IPFW","Ind","","10","18","63.8","69.3","-5.50","","-0.07","","-7.68","-3.65","-11.33","","",""
"284","Brown","Ivy","","10","17","59.7","64.4","-4.70","","-6.66","","-10.56","-0.81","-11.37","","",""
"285","Lafayette","Patriot","","11","17","66.4","72.3","-5.89","","-4.30","","-2.52","-9.12","-11.65","","",""
"286","Norfolk State","MEAC","","13","18","61.9","65.1","-3.23","","-8.63","","-10.27","-1.59","-11.86","","",""
"287","Stetson","A-Sun","","14","18","66.5","69.3","-2.78","","-8.37","","-9.16","-2.82","-11.98","","",""
"288","Western Illinois","Mid-Cont","","7","21","67.8","73.3","-5.57","","-3.10","","-6.48","-5.54","-12.02","","",""
"289","South Carolina State","MEAC","","14","16","60.3","63.9","-3.57","","-8.59","","-10.74","-1.41","-12.15","","",""
"290","Campbell","A-Sun","","10","18","82.8","86.0","-3.18","","-8.11","","7.10","-19.38","-12.28","","",""
"291","Central Michigan","MAC (West)","","4","24","60.0","69.3","-9.29","","-1.01","","-9.54","-2.85","-12.38","","",""
"292","Arkansas-Pine Bluff","SWAC","","13","16","63.1","63.8","-0.76","","-10.81","","-13.13","0.65","-12.48","","",""
"293","Navy","Patriot","","10","18","67.8","71.3","-3.46","","-6.16","","-2.85","-9.76","-12.60","","",""
"294","Dartmouth","Ivy","","6","21","60.4","67.2","-6.78","","-5.43","","-9.05","-3.61","-12.66","","",""
"295","James Madison","CAA","","5","23","64.4","77.7","-13.32","","0.93","","-3.95","-8.79","-12.74","","",""
"296","Alabama State","SWAC","","12","18","66.2","70.6","-4.40","","-8.58","","-7.27","-5.71","-12.98","","",""
"297","Maine","AEC","","12","16","64.7","68.1","-3.36","","-6.75","","-6.83","-6.38","-13.21","","",""
"298","Florida A&M","MEAC","","14","17","66.8","71.9","-5.10","","-8.06","","-4.15","-9.41","-13.56","","",""
"299","Bethune-Cookman","MEAC","","15","15","65.4","68.6","-3.17","","-10.49","","-6.73","-6.93","-13.66","","",""
"300","Stony Brook","AEC","","4","24","58.2","68.8","-10.64","","-3.02","","-10.19","-3.47","-13.66","","",""
"301","UC-Riverside","Big West","","5","23","67.3","79.1","-11.79","","-0.75","","-5.16","-8.67","-13.83","","",""
"302","Southeast Missouri State","OVC","","7","20","63.4","69.1","-5.70","","-6.06","","-9.30","-4.93","-14.23","","",""
"303","North Carolina-Asheville","Big South","","9","19","67.3","75.8","-8.43","","-4.00","","-4.79","-9.48","-14.27","","",""
"304","Grambling","SWAC","","14","13","67.7","69.4","-1.74","","-10.58","","-6.15","-8.27","-14.42","","",""
"305","Eastern Illinois","OVC","","6","21","59.2","67.9","-8.70","","-5.85","","-12.64","-1.91","-14.55","","",""
"306","Nicholls State","Southland","","9","18","70.3","79.8","-9.52","","-3.82","","-2.82","-12.12","-14.94","","",""
"307","Texas State","Southland","","3","24","63.7","75.1","-11.33","","-3.20","","-7.85","-7.10","-14.94","","",""
"308","Alcorn State","SWAC","","8","20","66.0","73.1","-7.07","","-8.03","","-6.36","-8.75","-15.11","","",""
"309","Centenary (LA)","Mid-Cont","","4","23","66.5","77.5","-10.96","","-3.78","","-5.72","-9.87","-15.59","","",""
"310","Howard","MEAC","","7","22","64.9","70.7","-5.72","","-10.37","","-7.92","-8.17","-16.10","","",""
"311","Virginia Military Institute","Big South","","7","20","71.3","76.0","-4.78","","-6.72","","-4.04","-12.19","-16.22","","",""
"312","Saint Francis (PA)","NEC","","4","24","60.0","70.4","-10.43","","-5.05","","-12.04","-4.57","-16.61","","",""
"313","Texas-Rio Grande Valley","Ind","","7","24","60.2","72.4","-12.20","","0.11","","-9.09","-7.61","-16.70","","",""
"314","Mississippi Valley State","SWAC","","9","19","61.2","69.9","-8.71","","-8.99","","-12.70","-4.76","-17.46","","",""
"315","Liberty","Big South","","7","23","63.8","72.4","-8.60","","-4.42","","-10.63","-7.22","-17.86","","",""
"316","Texas Southern","SWAC","","8","22","68.7","77.0","-8.30","","-6.37","","-5.36","-12.72","-18.08","","",""
"317","North Carolina A&T","MEAC","","6","23","61.7","71.2","-9.45","","-8.62","","-10.44","-7.76","-18.19","","",""
"318","Mercer","A-Sun","","9","19","73.5","80.6","-7.07","","-10.12","","-2.89","-16.03","-18.91","","",""
"319","Jacksonville","A-Sun","","1","26","73.4","86.1","-12.67","","-5.73","","-1.61","-17.99","-19.60","","",""
"320","Army","Patriot","","5","22","55.2","66.3","-11.07","","-5.69","","-15.15","-4.74","-19.89","","",""
"321","Morehead State","OVC","","4","23","62.2","75.0","-12.85","","-5.43","","-12.06","-8.25","-20.31","","",""
"322","Maryland-Eastern Shore","MEAC","","7","22","64.9","74.7","-9.83","","-10.16","","-7.07","-13.38","-20.45","","",""
"323","Citadel","Southern (South)","","10","21","67.4","72.5","-5.19","","-7.76","","-10.48","-10.36","-20.84","","",""
"324","Prairie View","SWAC","","5","24","66.5","79.7","-13.17","","-9.19","","-8.21","-16.65","-24.86","","",""
"325","Morgan State","MEAC","","4","26","54.8","74.4","-19.57","","-7.75","","-17.66","-9.58","-27.25","","",""
"326","Savannah State","Ind","","2","28","56.4","81.7","-25.27","","-4.26","","-17.30","-17.01","-34.30","","",""
