"Rk","School","Conf","X.","W","L","Pts","Opp","MOV","X..1","SOS","X..2","OSRS","DSRS","SRS","ORtg","DRtg","NRtg"
"246","Louisiana-Monroe","Southland","","13","14","72.4","76.2","-3.85","","-5.25","","-2.00","-8.37","-10.36","","",""
"247","William & Mary","CAA","","8","19","64.5","68.6","-4.07","","-3.60","","-7.23","-3.21","-10.44","","",""
"248","Vermont","AEC","","11","16","65.3","67.6","-2.22","","-8.38","","-7.37","-3.23","-10.60","","",""
"249","Norfolk State","MEAC","","15","12","86.3","84.7","1.56","","-12.11","","9.88","-20.50","-10.62","","",""
"250","Centenary (LA)","A-Sun","","14","14","63.0","66.2","-3.14","","-7.13","","-10.26","-0.46","-10.73","","",""
"251","Idaho State","Big Sky","","6","20","64.2","73.2","-9.00","","-0.99","","-7.96","-3.39","-11.35","","",""
"252","Texas-Arlington","Southland","","10","16","71.2","74.3","-3.12","","-7.72","","-4.29","-7.18","-11.47","","",""
"253","Georgia Southern","Southern (South)","","11","17","64.0","66.5","-2.46","","-6.66","","-10.60","-0.93","-11.53","","",""
"254","Long Island University","NEC","","10","17","67.7","72.6","-4.93","","-6.64","","-6.09","-5.48","-11.57","","",""
"255","San Diego State","WAC (Pacific)","","4","22","67.1","78.4","-11.31","","2.19","","-2.68","-9.05","-11.73","","",""
"256","South Carolina State","MEAC","","17","12","65.7","68.1","-2.45","","-9.34","","-11.33","-0.42","-11.75","","",""
"257","Jacksonville","A-Sun","","12","15","65.6","67.4","-1.81","","-7.84","","-10.67","-1.25","-11.92","","",""
"258","Wagner","NEC","","9","18","66.9","71.8","-4.93","","-7.15","","-6.10","-5.98","-12.08","","",""
"259","Jackson State","SWAC","","16","12","68.8","69.3","-0.46","","-9.34","","-8.77","-3.56","-12.34","","",""
"260","Bethune-Cookman","MEAC","","11","16","66.3","69.6","-3.26","","-9.08","","-9.71","-2.67","-12.37","","",""
"261","Saint Francis (PA)","NEC","","9","17","67.3","71.8","-4.50","","-8.24","","-5.91","-6.83","-12.74","","",""
"262","Northwestern State","Southland","","11","15","68.1","69.6","-1.54","","-7.99","","-9.26","-3.77","-13.03","","",""
"263","Sam Houston State","Southland","","10","16","70.5","76.5","-6.08","","-6.18","","-3.38","-9.72","-13.10","","",""
"264","Hartford","AEC","","11","16","68.6","76.0","-7.41","","-5.75","","-4.06","-9.10","-13.16","","",""
"265","North Carolina-Asheville","Big South","","11","18","73.9","79.8","-5.86","","-4.75","","-0.17","-13.08","-13.25","","",""
"266","Northeastern","AEC","","10","18","68.8","75.3","-6.50","","-6.80","","-3.82","-9.48","-13.30","","",""
"267","Manhattan","MAAC","","5","22","62.5","69.8","-7.26","","-6.20","","-12.60","-0.85","-13.45","","",""
"268","North Texas","Big West (East)","","4","22","71.5","86.4","-14.88","","1.37","","2.27","-15.78","-13.51","","",""
"269","North Carolina A&T","MEAC","","13","15","67.9","70.4","-2.46","","-9.74","","-8.18","-5.37","-13.55","","",""
"270","Maryland-Eastern Shore","MEAC","","10","17","70.7","73.3","-2.56","","-11.00","","-6.08","-7.48","-13.56","","",""
"271","Mississippi Valley State","SWAC","","14","13","72.9","74.1","-1.22","","-12.07","","-3.92","-9.90","-13.82","","",""
"272","Virginia Military Institute","Southern (North)","","12","15","70.3","74.8","-4.56","","-4.78","","-4.03","-9.93","-13.96","","",""
"273","Tennessee-Martin","OVC","","8","18","64.1","71.7","-7.62","","-3.39","","-9.04","-4.95","-14.00","","",""
"274","Charleston Southern","Big South","","12","16","72.2","76.8","-4.54","","-7.88","","-2.56","-11.80","-14.36","","",""
"275","Hampton","MEAC","","8","19","69.3","74.1","-4.81","","-9.63","","-6.14","-8.22","-14.37","","",""
"276","Columbia","Ivy","","10","16","58.5","65.1","-6.62","","-6.62","","-13.10","-1.40","-14.50","","",""
"277","Florida A&M","MEAC","","12","19","72.6","77.5","-4.84","","-9.79","","-2.89","-11.73","-14.63","","",""
"278","Morgan State","MEAC","","14","14","66.5","71.5","-5.00","","-9.64","","-8.55","-6.16","-14.71","","",""
"279","Towson","AEC","","6","22","59.4","69.2","-9.79","","-5.12","","-13.37","-1.53","-14.90","","",""
"280","North Carolina-Greensboro","Southern (North)","","7","20","65.0","74.0","-9.00","","-6.00","","-7.66","-7.30","-14.97","","",""
"281","Buffalo","MAC (East)","","5","24","58.9","73.8","-14.90","","0.54","","-9.95","-5.08","-15.04","","",""
"282","Monmouth","NEC","","5","21","62.8","70.0","-7.27","","-7.60","","-10.14","-4.94","-15.08","","",""
"283","Alabama State","SWAC","","11","16","67.2","70.0","-2.81","","-9.83","","-11.66","-3.65","-15.31","","",""
"284","Florida Atlantic","A-Sun","","6","20","72.1","82.4","-10.31","","-4.92","","0.55","-16.51","-15.96","","",""
"285","Campbell","A-Sun","","9","18","63.7","71.6","-7.89","","-7.63","","-9.91","-6.36","-16.27","","",""
"286","Troy","A-Sun","","9","18","76.0","82.6","-6.63","","-8.51","","0.44","-16.76","-16.31","","",""
"287","Stephen F. Austin","Southland","","4","22","69.0","78.4","-9.38","","-6.41","","-5.29","-11.52","-16.81","","",""
"288","Quinnipiac","NEC","","9","18","68.0","76.6","-8.52","","-7.36","","-5.97","-11.35","-17.32","","",""
"289","Holy Cross","Patriot","","7","20","57.1","66.8","-9.67","","-7.22","","-14.54","-2.84","-17.37","","",""
"290","Mercer","A-Sun","","8","18","63.8","73.2","-9.38","","-7.32","","-10.02","-7.42","-17.44","","",""
"291","Jacksonville State","A-Sun","","8","18","63.3","70.7","-7.31","","-8.24","","-12.06","-5.40","-17.45","","",""
"292","Yale","Ivy","","4","22","59.3","67.0","-7.65","","-8.75","","-13.79","-4.09","-17.87","","",""
"293","Texas Southern","SWAC","","8","19","64.7","71.1","-6.37","","-9.94","","-11.75","-6.23","-17.98","","",""
"294","Citadel","Southern (South)","","9","18","62.7","67.4","-4.74","","-7.19","","-13.21","-4.85","-18.06","","",""
"295","Sacramento State","Big Sky","","3","23","60.3","78.0","-17.73","","-0.67","","-12.36","-6.04","-18.40","","",""
"296","Brown","Ivy","","4","22","60.7","72.4","-11.73","","-7.26","","-11.36","-7.63","-18.99","","",""
"297","Eastern Kentucky","OVC","","3","23","65.5","80.9","-15.46","","-3.05","","-7.47","-11.74","-19.21","","",""
"298","Lehigh","Patriot","","6","22","63.0","72.3","-9.29","","-7.59","","-10.73","-9.24","-19.97","","",""
"299","Delaware State","MEAC","","8","19","74.3","81.6","-7.26","","-11.87","","-2.61","-17.49","-20.10","","",""
"300","Grambling","SWAC","","6","21","68.9","78.5","-9.59","","-9.97","","-7.67","-12.66","-20.33","","",""
"301","Coastal Carolina","Big South","","7","20","71.7","80.3","-8.67","","-8.35","","-3.36","-17.05","-20.40","","",""
"302","New Hampshire","AEC","","4","23","64.2","78.1","-13.89","","-7.30","","-9.22","-11.97","-21.19","","",""
"303","Chicago State","Mid-Cont","","3","24","54.6","75.0","-20.41","","-0.41","","-15.88","-5.66","-21.53","","",""
"304","Western Carolina","Southern (North)","","8","21","63.9","79.0","-15.10","","-2.23","","-11.08","-10.91","-21.99","","",""
"305","Southeastern Louisiana","Southland","","6","20","70.2","83.0","-12.81","","-6.81","","-5.80","-16.43","-22.23","","",""
"306","Army","Patriot","","8","19","59.8","72.9","-13.07","","-6.51","","-12.97","-9.39","-22.35","","",""
"307","Liberty","Big South","","4","23","72.6","83.7","-11.07","","-7.12","","-5.94","-18.57","-24.52","","",""
"308","Prairie View","SWAC","","6","21","73.1","85.0","-11.93","","-9.61","","-6.05","-19.51","-25.56","","",""
"309","Howard","MEAC","","2","25","60.9","77.4","-16.52","","-9.15","","-15.26","-10.41","-25.67","","",""
"310","Arkansas-Pine Bluff","SWAC","","3","24","70.0","85.7","-15.63","","-8.07","","-8.44","-18.76","-27.20","","",""
