"Rk","School","Conf","X.","W","L","Pts","Opp","MOV","X..1","SOS","X..2","OSRS","DSRS","SRS","ORtg","DRtg","NRtg"
"282","Texas-Rio Grande Valley","Sun Belt","","2","20","63.3","","","","1.86","","-9.59","-7.32","-16.91","","",""
"283","Sacramento State","Ind","","3","24","61.5","","","","-1.48","","-11.73","-5.29","-17.02","","",""
"284","Delaware State","MEAC","","13","16","73.7","","","","-12.04","","-7.32","-10.01","-17.32","","",""
"285","Howard","MEAC","","10","18","69.0","","","","-9.91","","-9.40","-8.67","-18.06","","",""
"286","Morgan State","MEAC","","9","17","74.5","","","","-10.51","","0.06","-18.25","-18.19","","",""
"287","Youngstown State","Mid-Cont","","3","23","71.7","","","","-5.98","","-3.53","-14.76","-18.28","","",""
"288","Charleston Southern","Big South","","9","18","72.3","","","","-9.02","","-10.99","-7.55","-18.54","","",""
"289","Buffalo","Ind","","5","22","65.9","","","","-5.45","","-10.83","-7.91","-18.75","","",""
"290","Morehead State","OVC","","6","21","74.9","","","","-4.71","","-2.60","-16.34","-18.94","","",""
"291","Florida A&M","MEAC","","10","18","74.0","","","","-10.63","","-7.66","-12.26","-19.93","","",""
"292","Army","Patriot","","4","22","59.8","","","","-7.17","","-17.07","-2.91","-19.98","","",""
"293","Maryland-Eastern Shore","MEAC","","13","14","66.4","","","","-11.90","","-15.97","-4.61","-20.58","","",""
"294","Central Connecticut State","Ind","","8","19","76.2","","","","-8.94","","-3.43","-17.90","-21.33","","",""
"295","Chicago State","Ind","","4","23","70.6","","","","-1.19","","-3.50","-18.46","-21.96","","",""
"296","Bethune-Cookman","MEAC","","3","24","64.0","","","","-8.76","","-14.17","-9.00","-23.17","","",""
"297","North Carolina-Asheville","Big South","","4","23","68.8","","","","-9.21","","-11.31","-13.46","-24.77","","",""
"298","Prairie View","SWAC","","1","26","78.0","","","","-3.01","","-3.22","-27.57","-30.79","","",""
