"Rk","School","Conf","X.","W","L","Pts","Opp","MOV","X..1","SOS","X..2","OSRS","DSRS","SRS","ORtg","DRtg","NRtg"
"250","Stony Brook","AEC","","12","17","61.8","65.8","-3.93","","-4.66","","-7.11","-1.49","-8.59","","",""
"251","Eastern Washington","Big Sky","","8","20","62.0","67.6","-5.61","","-2.35","","-10.57","1.96","-8.61","","",""
"252","Colgate","Patriot","","12","16","66.0","68.0","-2.00","","-4.97","","-5.62","-3.00","-8.62","","",""
"253","St. Francis (NY)","NEC","","13","15","70.0","70.1","-0.11","","-8.66","","-2.42","-6.35","-8.77","","",""
"254","Canisius","MAAC","","11","18","72.0","76.3","-4.28","","-4.52","","-0.58","-8.21","-8.79","","",""
"255","Florida Atlantic","A-Sun","","10","17","76.8","78.7","-1.89","","-7.13","","3.72","-12.74","-9.02","","",""
"256","New Mexico State","Sun Belt (West)","","6","24","67.5","75.5","-8.03","","0.75","","-2.29","-6.86","-9.15","","",""
"257","Hampton","MEAC","","17","13","65.8","64.0","1.77","","-10.96","","-7.39","-1.81","-9.20","","",""
"258","Texas-Rio Grande Valley","Ind","","12","16","68.4","71.8","-3.36","","-1.61","","-2.44","-6.77","-9.21","","",""
"259","Southern Utah","Mid-Cont","","13","15","69.8","73.1","-3.32","","-4.07","","-1.98","-7.37","-9.34","","",""
"260","Texas-Arlington","Southland","","13","15","70.5","73.3","-2.86","","-4.24","","-3.58","-5.79","-9.37","","",""
"261","Saint Francis (PA)","NEC","","15","13","69.5","70.5","-1.00","","-7.55","","-3.13","-6.42","-9.55","","",""
"262","Texas State","Southland","","14","14","68.4","69.1","-0.79","","-5.52","","-6.62","-3.13","-9.75","","",""
"263","East Tennessee State","Southern (North)","","10","19","76.8","78.7","-1.90","","-3.30","","4.26","-14.06","-9.80","","",""
"264","Wagner","NEC","","13","17","62.1","65.0","-2.93","","-6.94","","-10.34","0.46","-9.87","","",""
"265","Robert Morris","NEC","","14","15","69.6","70.2","-0.59","","-7.13","","-3.25","-6.63","-9.88","","",""
"266","New Hampshire","AEC","","9","19","64.9","69.5","-4.68","","-3.95","","-4.74","-5.32","-10.06","","",""
"267","Stephen F. Austin","Southland","","12","15","64.9","62.1","2.78","","-7.54","","-11.78","1.63","-10.15","","",""
"268","Troy","A-Sun","","12","18","74.8","77.5","-2.67","","-6.42","","1.55","-12.35","-10.80","","",""
"269","Mississippi Valley State","SWAC","","13","15","67.0","65.9","1.07","","-11.95","","-6.57","-4.30","-10.87","","",""
"270","Elon","Southern (North)","","8","23","60.3","67.4","-7.16","","-2.79","","-11.89","0.97","-10.93","","",""
"271","North Carolina-Asheville","Big South","","11","17","71.2","75.6","-4.43","","-4.37","","-0.88","-10.14","-11.02","","",""
"272","Dartmouth","Ivy","","10","17","58.1","64.4","-6.37","","-4.12","","-12.90","1.70","-11.20","","",""
"273","Norfolk State","MEAC","","13","14","62.1","61.7","0.44","","-11.71","","-11.48","0.21","-11.27","","",""
"274","Sacramento State","Big Sky","","12","16","69.1","72.9","-3.79","","-5.08","","-2.20","-9.13","-11.33","","",""
"275","Siena","MAAC","","6","24","64.1","73.0","-8.93","","-2.47","","-7.33","-4.07","-11.40","","",""
"276","Towson","CAA","","5","24","62.2","70.2","-8.00","","-3.43","","-7.24","-4.19","-11.43","","",""
"277","IPFW","Ind","","7","22","61.7","70.6","-8.86","","-1.78","","-7.53","-4.05","-11.58","","",""
"278","Lafayette","Patriot","","9","19","67.1","74.9","-7.82","","-2.91","","-1.52","-10.13","-11.65","","",""
"279","Maryland-Baltimore County","AEC","","11","18","61.3","66.3","-5.07","","-5.48","","-10.01","-1.65","-11.66","","",""
"280","Coastal Carolina","Big South","","10","19","68.1","71.3","-3.17","","-6.63","","-3.32","-8.57","-11.90","","",""
"281","Alabama A&M","SWAC","","18","14","69.7","67.8","1.88","","-12.86","","-3.78","-8.18","-11.96","","",""
"282","William & Mary","CAA","","8","21","64.8","73.4","-8.59","","-2.13","","-5.24","-6.85","-12.10","","",""
"283","Lipscomb","A-Sun","","16","12","69.3","69.1","0.11","","-10.49","","-8.63","-3.48","-12.11","","",""
"284","Long Island University","NEC","","14","15","67.4","71.3","-3.90","","-7.92","","-5.58","-6.73","-12.31","","",""
"285","Navy","Patriot","","9","19","69.7","74.4","-4.75","","-7.08","","0.05","-12.36","-12.31","","",""
"286","Charleston Southern","Big South","","13","17","58.7","63.8","-5.03","","-6.53","","-14.59","2.10","-12.49","","",""
"287","Cal Poly","Big West","","5","22","67.9","79.5","-11.59","","-0.55","","0.96","-13.72","-12.76","","",""
"288","Liberty","Big South","","13","15","67.9","74.4","-6.43","","-6.01","","-3.86","-8.96","-12.82","","",""
"289","Jacksonville State","OVC","","7","22","69.4","75.1","-5.69","","-4.93","","-3.51","-9.34","-12.85","","",""
"290","Western Carolina","Southern (North)","","8","22","69.8","75.3","-5.50","","-2.54","","-4.42","-8.49","-12.91","","",""
"291","Radford","Big South","","12","16","69.4","71.8","-2.43","","-7.81","","-5.40","-7.54","-12.94","","",""
"292","Stetson","A-Sun","","10","17","66.3","72.4","-6.04","","-6.23","","-6.73","-6.23","-12.96","","",""
"293","Morgan State","MEAC","","14","16","65.4","67.6","-2.23","","-10.92","","-7.47","-5.69","-13.15","","",""
"294","Louisiana-Monroe","Southland","","8","19","64.9","70.2","-5.33","","-4.81","","-7.88","-5.64","-13.52","","",""
"295","Citadel","Southern (South)","","12","16","66.7","69.8","-3.04","","-6.65","","-8.28","-5.70","-13.98","","",""
"296","Jacksonville","A-Sun","","16","13","70.7","74.4","-3.79","","-9.50","","-4.34","-9.65","-13.98","","",""
"297","Loyola (MD)","MAAC","","6","22","65.9","75.5","-9.61","","-4.41","","-6.23","-7.78","-14.01","","",""
"298","Morehead State","OVC","","11","16","63.2","69.8","-6.63","","-4.54","","-9.20","-5.18","-14.37","","",""
"299","James Madison","CAA","","6","22","60.5","72.2","-11.68","","-2.22","","-9.36","-5.05","-14.41","","",""
"300","Youngstown State","Horizon","","5","23","60.0","71.6","-11.57","","-0.72","","-9.01","-5.41","-14.41","","",""
"301","Quinnipiac","NEC","","10","17","74.9","78.9","-4.07","","-7.47","","0.68","-15.23","-14.55","","",""
"302","Idaho State","Big Sky","","9","18","65.8","70.1","-4.33","","-5.89","","-9.00","-5.85","-14.85","","",""
"303","Alabama State","SWAC","","15","15","58.0","61.3","-3.33","","-11.66","","-15.67","0.67","-14.99","","",""
"304","Florida A&M","MEAC","","14","15","68.0","73.8","-5.83","","-9.24","","-3.98","-11.08","-15.06","","",""
"305","Hartford","AEC","","8","20","59.5","69.8","-10.32","","-4.23","","-9.99","-5.13","-15.12","","",""
"306","Tennessee-Martin","OVC","","6","21","67.2","76.5","-9.33","","-3.38","","-5.01","-10.30","-15.30","","",""
"307","Southern","SWAC","","14","15","64.7","65.8","-1.10","","-13.38","","-9.85","-5.68","-15.53","","",""
"308","Jackson State","SWAC","","15","17","64.3","68.6","-4.31","","-10.75","","-9.12","-6.50","-15.63","","",""
"309","St. Bonaventure","A-10 (East)","","2","26","61.4","77.4","-16.07","","0.38","","-5.72","-9.97","-15.69","","",""
"310","Mount St. Mary's","NEC","","7","20","65.4","71.7","-6.33","","-8.24","","-9.05","-6.65","-15.70","","",""
"311","Bethune-Cookman","MEAC","","13","17","64.4","68.6","-4.20","","-11.67","","-8.87","-7.00","-15.87","","",""
"312","Nicholls State","Southland","","6","21","71.7","78.5","-6.78","","-5.64","","-1.54","-15.14","-16.68","","",""
"313","Sacred Heart","NEC","","4","23","65.0","74.4","-9.37","","-7.37","","-7.83","-8.90","-16.74","","",""
"314","Centenary (LA)","Mid-Cont","","3","24","64.2","77.9","-13.67","","-1.84","","-7.38","-9.39","-16.77","","",""
"315","Texas Southern","SWAC","","11","15","65.8","68.7","-2.85","","-13.23","","-8.34","-8.45","-16.79","","",""
"316","North Carolina A&T","MEAC","","6","24","64.5","74.0","-9.43","","-7.67","","-7.58","-9.53","-17.11","","",""
"317","Grambling","SWAC","","14","12","66.6","69.5","-2.85","","-12.75","","-6.62","-10.50","-17.12","","",""
"318","Virginia Military Institute","Big South","","9","18","64.7","70.1","-5.37","","-8.15","","-8.92","-8.28","-17.19","","",""
"319","Army","Patriot","","3","24","55.9","67.9","-11.93","","-5.39","","-15.97","-4.31","-20.27","","",""
"320","Howard","MEAC","","5","23","64.0","73.8","-9.75","","-9.83","","-9.03","-11.46","-20.49","","",""
"321","Arkansas-Pine Bluff","SWAC","","7","21","59.1","67.8","-8.71","","-10.29","","-14.34","-6.38","-20.71","","",""
"322","Campbell","A-Sun","","2","25","62.3","76.5","-14.22","","-6.58","","-11.00","-9.80","-20.80","","",""
"323","Alcorn State","SWAC","","7","22","57.8","69.5","-11.69","","-11.31","","-16.09","-7.51","-23.59","","",""
"324","Prairie View","SWAC","","5","23","56.9","71.8","-14.86","","-9.88","","-15.52","-9.22","-24.74","","",""
"325","Savannah State","Ind","","0","28","58.0","81.2","-23.25","","-7.93","","-15.22","-15.96","-31.18","","",""
"326","Maryland-Eastern Shore","MEAC","","2","26","56.5","79.5","-23.07","","-10.03","","-16.06","-17.05","-33.10","","",""
