ID,Pred
2018_1211_1335,0.5
2018_1211_1344,0.5
2018_1211_1345,0.5
2018_1211_1347,0.5
2018_1211_1348,0.5
2018_1211_1355,0.5
2018_1211_1361,0.5
2018_1211_1371,0.5
2018_1211_1372,0.5
2018_1211_1382,0.5
2018_1211_1393,0.5
2018_1211_1395,0.5
2018_1211_1397,0.5
2018_1211_1400,0.5
2018_1211_1401,0.5
2018_1211_1403,0.5
2018_1211_1411,0.5
2018_1211_1417,0.5
2018_1211_1420,0.5
2018_1211_1422,0.5
2018_1211_1437,0.5
2018_1211_1438,0.5
2018_1211_1439,0.5
2018_1211_1452,0.5
2018_1211_1455,0.5
2018_1211_1460,0.5
2018_1211_1462,0.5
2018_1222_1233,0.5
2018_1222_1242,0.5
2018_1222_1243,0.5
2018_1222_1246,0.5
2018_1222_1252,0.5
2018_1222_1254,0.5
2018_1222_1260,0.5
2018_1222_1267,0.5
2018_1222_1274,0.5
2018_1222_1276,0.5
2018_1222_1277,0.5
2018_1222_1281,0.5
2018_1222_1285,0.5
2018_1222_1293,0.5
2018_1222_1300,0.5
2018_1222_1301,0.5
2018_1222_1305,0.5
2018_1222_1308,0.5
2018_1222_1314,0.5
2018_1222_1326,0.5
2018_1222_1328,0.5
2018_1222_1335,0.5
2018_1222_1344,0.5
2018_1222_1345,0.5
2018_1222_1347,0.5
2018_1222_1348,0.5
2018_1222_1355,0.5
2018_1222_1361,0.5
2018_1222_1371,0.5
2018_1222_1372,0.5
2018_1222_1382,0.5
2018_1222_1393,0.5
2018_1222_1395,0.5
2018_1222_1397,0.5
2018_1222_1400,0.5
2018_1222_1401,0.5
2018_1222_1403,0.5
2018_1222_1411,0.5
2018_1222_1417,0.5
2018_1222_1420,0.5
2018_1222_1422,0.5
2018_1222_1437,0.5
2018_1222_1438,0.5
2018_1222_1439,0.5
2018_1222_1452,0.5
2018_1222_1455,0.5
2018_1222_1460,0.5
2018_1222_1462,0.5
2018_1233_1242,0.5
2018_1233_1243,0.5
2018_1233_1246,0.5
2018_1233_1252,0.5
2018_1233_1254,0.5
2018_1233_1260,0.5
2018_1233_1267,0.5
2018_1233_1274,0.5
2018_1233_1276,0.5
2018_1233_1277,0.5
2018_1233_1281,0.5
2018_1233_1285,0.5
2018_1233_1293,0.5
2018_1233_1300,0.5
2018_1233_1301,0.5
2018_1233_1305,0.5
2018_1233_1308,0.5
2018_1233_1314,0.5
2018_1233_1326,0.5
2018_1233_1328,0.5
2018_1233_1335,0.5
2018_1233_1344,0.5
2018_1233_1345,0.5
2018_1233_1347,0.5
2018_1233_1348,0.5
2018_1233_1355,0.5
2018_1233_1361,0.5
2018_1233_1371,0.5
2018_1233_1372,0.5
2018_1233_1382,0.5
2018_1233_1393,0.5
2018_1233_1395,0.5
2018_1233_1397,0.5
2018_1233_1400,0.5
2018_1233_1401,0.5
2018_1233_1403,0.5
2018_1233_1411,0.5
2018_1233_1417,0.5
2018_1233_1420,0.5
2018_1233_1422,0.5
2018_1233_1437,0.5
2018_1233_1438,0.5
2018_1233_1439,0.5
2018_1233_1452,0.5
2018_1233_1455,0.5
2018_1233_1460,0.5
2018_1233_1462,0.5
2018_1242_1243,0.5
2018_1242_1246,0.5
2018_1242_1252,0.5
2018_1242_1254,0.5
2018_1242_1260,0.5
2018_1242_1267,0.5
2018_1242_1274,0.5
2018_1242_1276,0.5
2018_1242_1277,0.5
2018_1242_1281,0.5
2018_1242_1285,0.5
2018_1242_1293,0.5
2018_1242_1300,0.5
2018_1242_1301,0.5
2018_1242_1305,0.5
2018_1242_1308,0.5
2018_1242_1314,0.5
2018_1242_1326,0.5
2018_1242_1328,0.5
2018_1242_1335,0.5
2018_1242_1344,0.5
2018_1242_1345,0.5
2018_1242_1347,0.5
2018_1242_1348,0.5
2018_1242_1355,0.5
2018_1242_1361,0.5
2018_1242_1371,0.5
2018_1242_1372,0.5
2018_1242_1382,0.5
2018_1242_1393,0.5
2018_1242_1395,0.5
2018_1242_1397,0.5
2018_1242_1400,0.5
2018_1242_1401,0.5
2018_1242_1403,0.5
2018_1242_1411,0.5
2018_1242_1417,0.5
2018_1242_1420,0.5
2018_1242_1422,0.5
2018_1242_1437,0.5
2018_1242_1438,0.5
2018_1242_1439,0.5
2018_1242_1452,0.5
2018_1242_1455,0.5
2018_1242_1460,0.5
2018_1242_1462,0.5
2018_1243_1246,0.5
2018_1243_1252,0.5
2018_1243_1254,0.5
2018_1243_1260,0.5
2018_1243_1267,0.5
2018_1243_1274,0.5
2018_1243_1276,0.5
2018_1243_1277,0.5
2018_1243_1281,0.5
2018_1243_1285,0.5
2018_1243_1293,0.5
2018_1243_1300,0.5
2018_1243_1301,0.5
2018_1243_1305,0.5
2018_1243_1308,0.5
2018_1243_1314,0.5
2018_1243_1326,0.5
2018_1243_1328,0.5
2018_1243_1335,0.5
2018_1243_1344,0.5
2018_1243_1345,0.5
2018_1243_1347,0.5
2018_1243_1348,0.5
2018_1243_1355,0.5
2018_1243_1361,0.5
2018_1243_1371,0.5
2018_1243_1372,0.5
2018_1243_1382,0.5
2018_1243_1393,0.5
2018_1243_1395,0.5
2018_1243_1397,0.5
2018_1243_1400,0.5
2018_1243_1401,0.5
2018_1243_1403,0.5
2018_1243_1411,0.5
2018_1243_1417,0.5
2018_1243_1420,0.5
2018_1243_1422,0.5
2018_1243_1437,0.5
2018_1243_1438,0.5
2018_1243_1439,0.5
2018_1243_1452,0.5
2018_1243_1455,0.5
2018_1243_1460,0.5
2018_1243_1462,0.5
2018_1246_1252,0.5
2018_1246_1254,0.5
2018_1246_1260,0.5
2018_1246_1267,0.5
2018_1246_1274,0.5
2018_1246_1276,0.5
2018_1246_1277,0.5
2018_1246_1281,0.5
2018_1246_1285,0.5
2018_1246_1293,0.5
2018_1246_1300,0.5
2018_1246_1301,0.5
2018_1246_1305,0.5
2018_1246_1308,0.5
2018_1246_1314,0.5
2018_1246_1326,0.5
2018_1246_1328,0.5
2018_1246_1335,0.5
2018_1246_1344,0.5
2018_1246_1345,0.5
2018_1246_1347,0.5
2018_1246_1348,0.5
2018_1246_1355,0.5
2018_1246_1361,0.5
2018_1246_1371,0.5
2018_1246_1372,0.5
2018_1246_1382,0.5
2018_1246_1393,0.5
2018_1246_1395,0.5
2018_1246_1397,0.5
2018_1246_1400,0.5
2018_1246_1401,0.5
2018_1246_1403,0.5
2018_1246_1411,0.5
2018_1246_1417,0.5
2018_1246_1420,0.5
2018_1246_1422,0.5
2018_1246_1437,0.5
2018_1246_1438,0.5
2018_1246_1439,0.5
2018_1246_1452,0.5
2018_1246_1455,0.5
2018_1246_1460,0.5
2018_1246_1462,0.5
2018_1252_1254,0.5
2018_1252_1260,0.5
2018_1252_1267,0.5
2018_1252_1274,0.5
2018_1252_1276,0.5
2018_1252_1277,0.5
2018_1252_1281,0.5
2018_1252_1285,0.5
2018_1252_1293,0.5
2018_1252_1300,0.5
2018_1252_1301,0.5
2018_1252_1305,0.5
2018_1252_1308,0.5
2018_1252_1314,0.5
2018_1252_1326,0.5
2018_1252_1328,0.5
2018_1252_1335,0.5
2018_1252_1344,0.5
2018_1252_1345,0.5
2018_1252_1347,0.5
2018_1252_1348,0.5
2018_1252_1355,0.5
2018_1252_1361,0.5
2018_1252_1371,0.5
2018_1252_1372,0.5
2018_1252_1382,0.5
2018_1252_1393,0.5
2018_1252_1395,0.5
2018_1252_1397,0.5
2018_1252_1400,0.5
2018_1252_1401,0.5
2018_1252_1403,0.5
2018_1252_1411,0.5
2018_1252_1417,0.5
2018_1252_1420,0.5
2018_1252_1422,0.5
2018_1252_1437,0.5
2018_1252_1438,0.5
2018_1252_1439,0.5
2018_1252_1452,0.5
2018_1252_1455,0.5
2018_1252_1460,0.5
2018_1252_1462,0.5
2018_1254_1260,0.5
2018_1254_1267,0.5
2018_1254_1274,0.5
2018_1254_1276,0.5
2018_1254_1277,0.5
2018_1254_1281,0.5
2018_1254_1285,0.5
2018_1254_1293,0.5
2018_1254_1300,0.5
2018_1254_1301,0.5
2018_1254_1305,0.5
2018_1254_1308,0.5
2018_1254_1314,0.5
2018_1254_1326,0.5
2018_1254_1328,0.5
2018_1254_1335,0.5
2018_1254_1344,0.5
2018_1254_1345,0.5
2018_1254_1347,0.5
2018_1254_1348,0.5
2018_1254_1355,0.5
2018_1254_1361,0.5
2018_1254_1371,0.5
2018_1254_1372,0.5
2018_1254_1382,0.5
2018_1254_1393,0.5
2018_1254_1395,0.5
2018_1254_1397,0.5
2018_1254_1400,0.5
2018_1254_1401,0.5
2018_1254_1403,0.5
2018_1254_1411,0.5
2018_1254_1417,0.5
2018_1254_1420,0.5
2018_1254_1422,0.5
2018_1254_1437,0.5
2018_1254_1438,0.5
2018_1254_1439,0.5
2018_1254_1452,0.5
2018_1254_1455,0.5
2018_1254_1460,0.5
2018_1254_1462,0.5
2018_1260_1267,0.5
2018_1260_1274,0.5
2018_1260_1276,0.5
2018_1260_1277,0.5
2018_1260_1281,0.5
2018_1260_1285,0.5
2018_1260_1293,0.5
2018_1260_1300,0.5
2018_1260_1301,0.5
2018_1260_1305,0.5
2018_1260_1308,0.5
2018_1260_1314,0.5
2018_1260_1326,0.5
2018_1260_1328,0.5
2018_1260_1335,0.5
2018_1260_1344,0.5
2018_1260_1345,0.5
2018_1260_1347,0.5
2018_1260_1348,0.5
2018_1260_1355,0.5
2018_1260_1361,0.5
2018_1260_1371,0.5
2018_1260_1372,0.5
2018_1260_1382,0.5
2018_1260_1393,0.5
2018_1260_1395,0.5
2018_1260_1397,0.5
2018_1260_1400,0.5
2018_1260_1401,0.5
2018_1260_1403,0.5
2018_1260_1411,0.5
2018_1260_1417,0.5
2018_1260_1420,0.5
2018_1260_1422,0.5
2018_1260_1437,0.5
2018_1260_1438,0.5
2018_1260_1439,0.5
2018_1260_1452,0.5
2018_1260_1455,0.5
2018_1260_1460,0.5
2018_1260_1462,0.5
2018_1267_1274,0.5
2018_1267_1276,0.5
2018_1267_1277,0.5
2018_1267_1281,0.5
2018_1267_1285,0.5
2018_1267_1293,0.5
2018_1267_1300,0.5
2018_1267_1301,0.5
2018_1267_1305,0.5
2018_1267_1308,0.5
2018_1267_1314,0.5
2018_1267_1326,0.5
2018_1267_1328,0.5
2018_1267_1335,0.5
2018_1267_1344,0.5
2018_1267_1345,0.5
2018_1267_1347,0.5
2018_1267_1348,0.5
2018_1267_1355,0.5
2018_1267_1361,0.5
2018_1267_1371,0.5
2018_1267_1372,0.5
2018_1267_1382,0.5
2018_1267_1393,0.5
2018_1267_1395,0.5
2018_1267_1397,0.5
2018_1267_1400,0.5
2018_1267_1401,0.5
2018_1267_1403,0.5
2018_1267_1411,0.5
2018_1267_1417,0.5
2018_1267_1420,0.5
2018_1267_1422,0.5
2018_1267_1437,0.5
2018_1267_1438,0.5
2018_1267_1439,0.5
2018_1267_1452,0.5
2018_1267_1455,0.5
2018_1267_1460,0.5
2018_1267_1462,0.5
2018_1274_1276,0.5
2018_1274_1277,0.5
2018_1274_1281,0.5
2018_1274_1285,0.5
2018_1274_1293,0.5
2018_1274_1300,0.5
2018_1274_1301,0.5
2018_1274_1305,0.5
2018_1274_1308,0.5
2018_1274_1314,0.5
2018_1274_1326,0.5
2018_1274_1328,0.5
2018_1274_1335,0.5
2018_1274_1344,0.5
2018_1274_1345,0.5
2018_1274_1347,0.5
2018_1274_1348,0.5
2018_1274_1355,0.5
2018_1274_1361,0.5
2018_1274_1371,0.5
2018_1274_1372,0.5
2018_1274_1382,0.5
2018_1274_1393,0.5
2018_1274_1395,0.5
2018_1274_1397,0.5
2018_1274_1400,0.5
2018_1274_1401,0.5
2018_1274_1403,0.5
2018_1274_1411,0.5
2018_1274_1417,0.5
2018_1274_1420,0.5
2018_1274_1422,0.5
2018_1274_1437,0.5
2018_1274_1438,0.5
2018_1274_1439,0.5
2018_1274_1452,0.5
2018_1274_1455,0.5
2018_1274_1460,0.5
2018_1274_1462,0.5
2018_1276_1277,0.5
2018_1276_1281,0.5
2018_1276_1285,0.5
2018_1276_1293,0.5
2018_1276_1300,0.5
2018_1276_1301,0.5
2018_1276_1305,0.5
2018_1276_1308,0.5
2018_1276_1314,0.5
2018_1276_1326,0.5
2018_1276_1328,0.5
2018_1276_1335,0.5
2018_1276_1344,0.5
2018_1276_1345,0.5
2018_1276_1347,0.5
2018_1276_1348,0.5
2018_1276_1355,0.5
2018_1276_1361,0.5
2018_1276_1371,0.5
2018_1276_1372,0.5
2018_1276_1382,0.5
2018_1276_1393,0.5
2018_1276_1395,0.5
2018_1276_1397,0.5
2018_1276_1400,0.5
2018_1276_1401,0.5
2018_1276_1403,0.5
2018_1276_1411,0.5
2018_1276_1417,0.5
2018_1276_1420,0.5
2018_1276_1422,0.5
2018_1276_1437,0.5
2018_1276_1438,0.5
2018_1276_1439,0.5
2018_1276_1452,0.5
2018_1276_1455,0.5
2018_1276_1460,0.5
2018_1276_1462,0.5
2018_1277_1281,0.5
2018_1277_1285,0.5
2018_1277_1293,0.5
2018_1277_1300,0.5
2018_1277_1301,0.5
2018_1277_1305,0.5
2018_1277_1308,0.5
2018_1277_1314,0.5
2018_1277_1326,0.5
2018_1277_1328,0.5
2018_1277_1335,0.5
2018_1277_1344,0.5
2018_1277_1345,0.5
2018_1277_1347,0.5
2018_1277_1348,0.5
2018_1277_1355,0.5
2018_1277_1361,0.5
2018_1277_1371,0.5
2018_1277_1372,0.5
2018_1277_1382,0.5
2018_1277_1393,0.5
2018_1277_1395,0.5
2018_1277_1397,0.5
2018_1277_1400,0.5
2018_1277_1401,0.5
2018_1277_1403,0.5
2018_1277_1411,0.5
2018_1277_1417,0.5
2018_1277_1420,0.5
2018_1277_1422,0.5
2018_1277_1437,0.5
2018_1277_1438,0.5
2018_1277_1439,0.5
2018_1277_1452,0.5
2018_1277_1455,0.5
2018_1277_1460,0.5
2018_1277_1462,0.5
2018_1281_1285,0.5
2018_1281_1293,0.5
2018_1281_1300,0.5
2018_1281_1301,0.5
2018_1281_1305,0.5
2018_1281_1308,0.5
2018_1281_1314,0.5
2018_1281_1326,0.5
2018_1281_1328,0.5
2018_1281_1335,0.5
2018_1281_1344,0.5
2018_1281_1345,0.5
2018_1281_1347,0.5
2018_1281_1348,0.5
2018_1281_1355,0.5
2018_1281_1361,0.5
2018_1281_1371,0.5
2018_1281_1372,0.5
2018_1281_1382,0.5
2018_1281_1393,0.5
2018_1281_1395,0.5
2018_1281_1397,0.5
2018_1281_1400,0.5
2018_1281_1401,0.5
2018_1281_1403,0.5
2018_1281_1411,0.5
2018_1281_1417,0.5
2018_1281_1420,0.5
2018_1281_1422,0.5
2018_1281_1437,0.5
2018_1281_1438,0.5
2018_1281_1439,0.5
2018_1281_1452,0.5
2018_1281_1455,0.5
2018_1281_1460,0.5
2018_1281_1462,0.5
2018_1285_1293,0.5
2018_1285_1300,0.5
2018_1285_1301,0.5
2018_1285_1305,0.5
2018_1285_1308,0.5
2018_1285_1314,0.5
2018_1285_1326,0.5
2018_1285_1328,0.5
2018_1285_1335,0.5
2018_1285_1344,0.5
2018_1285_1345,0.5
2018_1285_1347,0.5
2018_1285_1348,0.5
2018_1285_1355,0.5
2018_1285_1361,0.5
2018_1285_1371,0.5
2018_1285_1372,0.5
2018_1285_1382,0.5
2018_1285_1393,0.5
2018_1285_1395,0.5
2018_1285_1397,0.5
2018_1285_1400,0.5
2018_1285_1401,0.5
2018_1285_1403,0.5
2018_1285_1411,0.5
2018_1285_1417,0.5
2018_1285_1420,0.5
2018_1285_1422,0.5
2018_1285_1437,0.5
2018_1285_1438,0.5
2018_1285_1439,0.5
2018_1285_1452,0.5
2018_1285_1455,0.5
2018_1285_1460,0.5
2018_1285_1462,0.5
2018_1293_1300,0.5
2018_1293_1301,0.5
2018_1293_1305,0.5
2018_1293_1308,0.5
2018_1293_1314,0.5
2018_1293_1326,0.5
2018_1293_1328,0.5
2018_1293_1335,0.5
2018_1293_1344,0.5
2018_1293_1345,0.5
2018_1293_1347,0.5
2018_1293_1348,0.5
2018_1293_1355,0.5
2018_1293_1361,0.5
2018_1293_1371,0.5
2018_1293_1372,0.5
2018_1293_1382,0.5
2018_1293_1393,0.5
2018_1293_1395,0.5
2018_1293_1397,0.5
2018_1293_1400,0.5
2018_1293_1401,0.5
2018_1293_1403,0.5
2018_1293_1411,0.5
2018_1293_1417,0.5
2018_1293_1420,0.5
2018_1293_1422,0.5
2018_1293_1437,0.5
2018_1293_1438,0.5
2018_1293_1439,0.5
2018_1293_1452,0.5
2018_1293_1455,0.5
2018_1293_1460,0.5
2018_1293_1462,0.5
2018_1300_1301,0.5
2018_1300_1305,0.5
2018_1300_1308,0.5
2018_1300_1314,0.5
2018_1300_1326,0.5
2018_1300_1328,0.5
2018_1300_1335,0.5
2018_1300_1344,0.5
2018_1300_1345,0.5
2018_1300_1347,0.5
2018_1300_1348,0.5
2018_1300_1355,0.5
2018_1300_1361,0.5
2018_1300_1371,0.5
2018_1300_1372,0.5
2018_1300_1382,0.5
2018_1300_1393,0.5
2018_1300_1395,0.5
2018_1300_1397,0.5
2018_1300_1400,0.5
2018_1300_1401,0.5
2018_1300_1403,0.5
2018_1300_1411,0.5
2018_1300_1417,0.5
2018_1300_1420,0.5
2018_1300_1422,0.5
2018_1300_1437,0.5
2018_1300_1438,0.5
2018_1300_1439,0.5
2018_1300_1452,0.5
2018_1300_1455,0.5
2018_1300_1460,0.5
2018_1300_1462,0.5
2018_1301_1305,0.5
2018_1301_1308,0.5
2018_1301_1314,0.5
2018_1301_1326,0.5
2018_1301_1328,0.5
2018_1301_1335,0.5
2018_1301_1344,0.5
2018_1301_1345,0.5
2018_1301_1347,0.5
2018_1301_1348,0.5
2018_1301_1355,0.5
2018_1301_1361,0.5
2018_1301_1371,0.5
2018_1301_1372,0.5
2018_1301_1382,0.5
2018_1301_1393,0.5
2018_1301_1395,0.5
2018_1301_1397,0.5
2018_1301_1400,0.5
2018_1301_1401,0.5
2018_1301_1403,0.5
2018_1301_1411,0.5
2018_1301_1417,0.5
2018_1301_1420,0.5
2018_1301_1422,0.5
2018_1301_1437,0.5
2018_1301_1438,0.5
2018_1301_1439,0.5
2018_1301_1452,0.5
2018_1301_1455,0.5
2018_1301_1460,0.5
2018_1301_1462,0.5
2018_1305_1308,0.5
2018_1305_1314,0.5
2018_1305_1326,0.5
2018_1305_1328,0.5
2018_1305_1335,0.5
2018_1305_1344,0.5
2018_1305_1345,0.5
2018_1305_1347,0.5
2018_1305_1348,0.5
2018_1305_1355,0.5
2018_1305_1361,0.5
2018_1305_1371,0.5
2018_1305_1372,0.5
2018_1305_1382,0.5
2018_1305_1393,0.5
2018_1305_1395,0.5
2018_1305_1397,0.5
2018_1305_1400,0.5
2018_1305_1401,0.5
2018_1305_1403,0.5
2018_1305_1411,0.5
2018_1305_1417,0.5
2018_1305_1420,0.5
2018_1305_1422,0.5
2018_1305_1437,0.5
2018_1305_1438,0.5
2018_1305_1439,0.5
2018_1305_1452,0.5
2018_1305_1455,0.5
2018_1305_1460,0.5
2018_1305_1462,0.5
2018_1308_1314,0.5
2018_1308_1326,0.5
2018_1308_1328,0.5
2018_1308_1335,0.5
2018_1308_1344,0.5
2018_1308_1345,0.5
2018_1308_1347,0.5
2018_1308_1348,0.5
2018_1308_1355,0.5
2018_1308_1361,0.5
2018_1308_1371,0.5
2018_1308_1372,0.5
2018_1308_1382,0.5
2018_1308_1393,0.5
2018_1308_1395,0.5
2018_1308_1397,0.5
2018_1308_1400,0.5
2018_1308_1401,0.5
2018_1308_1403,0.5
2018_1308_1411,0.5
2018_1308_1417,0.5
2018_1308_1420,0.5
2018_1308_1422,0.5
2018_1308_1437,0.5
2018_1308_1438,0.5
2018_1308_1439,0.5
2018_1308_1452,0.5
2018_1308_1455,0.5
2018_1308_1460,0.5
2018_1308_1462,0.5
2018_1314_1326,0.5
2018_1314_1328,0.5
2018_1314_1335,0.5
2018_1314_1344,0.5
2018_1314_1345,0.5
2018_1314_1347,0.5
2018_1314_1348,0.5
2018_1314_1355,0.5
2018_1314_1361,0.5
2018_1314_1371,0.5
2018_1314_1372,0.5
2018_1314_1382,0.5
2018_1314_1393,0.5
2018_1314_1395,0.5
2018_1314_1397,0.5
2018_1314_1400,0.5
2018_1314_1401,0.5
2018_1314_1403,0.5
2018_1314_1411,0.5
2018_1314_1417,0.5
2018_1314_1420,0.5
2018_1314_1422,0.5
2018_1314_1437,0.5
2018_1314_1438,0.5
2018_1314_1439,0.5
2018_1314_1452,0.5
2018_1314_1455,0.5
2018_1314_1460,0.5
2018_1314_1462,0.5
2018_1326_1328,0.5
2018_1326_1335,0.5
2018_1326_1344,0.5
2018_1326_1345,0.5
2018_1326_1347,0.5
2018_1326_1348,0.5
2018_1326_1355,0.5
2018_1326_1361,0.5
2018_1326_1371,0.5
2018_1326_1372,0.5
2018_1326_1382,0.5
2018_1326_1393,0.5
2018_1326_1395,0.5
2018_1326_1397,0.5
2018_1326_1400,0.5
2018_1326_1401,0.5
2018_1326_1403,0.5
2018_1326_1411,0.5
2018_1326_1417,0.5
2018_1326_1420,0.5
2018_1326_1422,0.5
2018_1326_1437,0.5
2018_1326_1438,0.5
2018_1326_1439,0.5
2018_1326_1452,0.5
2018_1326_1455,0.5
2018_1326_1460,0.5
2018_1326_1462,0.5
2018_1328_1335,0.5
2018_1328_1344,0.5
2018_1328_1345,0.5
2018_1328_1347,0.5
2018_1328_1348,0.5
2018_1328_1355,0.5
2018_1328_1361,0.5
2018_1328_1371,0.5
2018_1328_1372,0.5
2018_1328_1382,0.5
2018_1328_1393,0.5
2018_1328_1395,0.5
2018_1328_1397,0.5
2018_1328_1400,0.5
2018_1328_1401,0.5
2018_1328_1403,0.5
2018_1328_1411,0.5
2018_1328_1417,0.5
2018_1328_1420,0.5
2018_1328_1422,0.5
2018_1328_1437,0.5
2018_1328_1438,0.5
2018_1328_1439,0.5
2018_1328_1452,0.5
2018_1328_1455,0.5
2018_1328_1460,0.5
2018_1328_1462,0.5
2018_1335_1344,0.5
2018_1335_1345,0.5
2018_1335_1347,0.5
2018_1335_1348,0.5
2018_1335_1355,0.5
2018_1335_1361,0.5
2018_1335_1371,0.5
2018_1335_1372,0.5
2018_1335_1382,0.5
2018_1335_1393,0.5
2018_1335_1395,0.5
2018_1335_1397,0.5
2018_1335_1400,0.5
2018_1335_1401,0.5
2018_1335_1403,0.5
2018_1335_1411,0.5
2018_1335_1417,0.5
2018_1335_1420,0.5
2018_1335_1422,0.5
2018_1335_1437,0.5
2018_1335_1438,0.5
2018_1335_1439,0.5
2018_1335_1452,0.5
2018_1335_1455,0.5
2018_1335_1460,0.5
2018_1335_1462,0.5
2018_1344_1345,0.5
2018_1344_1347,0.5
2018_1344_1348,0.5
2018_1344_1355,0.5
2018_1344_1361,0.5
2018_1344_1371,0.5
2018_1344_1372,0.5
2018_1344_1382,0.5
2018_1344_1393,0.5
2018_1344_1395,0.5
2018_1344_1397,0.5
2018_1344_1400,0.5
2018_1344_1401,0.5
2018_1344_1403,0.5
2018_1344_1411,0.5
2018_1344_1417,0.5
2018_1344_1420,0.5
2018_1344_1422,0.5
2018_1344_1437,0.5
2018_1344_1438,0.5
2018_1344_1439,0.5
2018_1344_1452,0.5
2018_1344_1455,0.5
2018_1344_1460,0.5
2018_1344_1462,0.5
2018_1345_1347,0.5
2018_1345_1348,0.5
2018_1345_1355,0.5
2018_1345_1361,0.5
2018_1345_1371,0.5
2018_1345_1372,0.5
2018_1345_1382,0.5
2018_1345_1393,0.5
2018_1345_1395,0.5
2018_1345_1397,0.5
2018_1345_1400,0.5
2018_1345_1401,0.5
2018_1345_1403,0.5
2018_1345_1411,0.5
2018_1345_1417,0.5
2018_1345_1420,0.5
2018_1345_1422,0.5
2018_1345_1437,0.5
2018_1345_1438,0.5
2018_1345_1439,0.5
2018_1345_1452,0.5
2018_1345_1455,0.5
2018_1345_1460,0.5
2018_1345_1462,0.5
2018_1347_1348,0.5
2018_1347_1355,0.5
2018_1347_1361,0.5
2018_1347_1371,0.5
2018_1347_1372,0.5
2018_1347_1382,0.5
2018_1347_1393,0.5
2018_1347_1395,0.5
2018_1347_1397,0.5
2018_1347_1400,0.5
2018_1347_1401,0.5
2018_1347_1403,0.5
2018_1347_1411,0.5
2018_1347_1417,0.5
2018_1347_1420,0.5
2018_1347_1422,0.5
2018_1347_1437,0.5
2018_1347_1438,0.5
2018_1347_1439,0.5
2018_1347_1452,0.5
2018_1347_1455,0.5
2018_1347_1460,0.5
2018_1347_1462,0.5
2018_1348_1355,0.5
2018_1348_1361,0.5
2018_1348_1371,0.5
2018_1348_1372,0.5
2018_1348_1382,0.5
2018_1348_1393,0.5
2018_1348_1395,0.5
2018_1348_1397,0.5
2018_1348_1400,0.5
2018_1348_1401,0.5
2018_1348_1403,0.5
2018_1348_1411,0.5
2018_1348_1417,0.5
2018_1348_1420,0.5
2018_1348_1422,0.5
2018_1348_1437,0.5
2018_1348_1438,0.5
2018_1348_1439,0.5
2018_1348_1452,0.5
2018_1348_1455,0.5
2018_1348_1460,0.5
2018_1348_1462,0.5
2018_1355_1361,0.5
2018_1355_1371,0.5
2018_1355_1372,0.5
2018_1355_1382,0.5
2018_1355_1393,0.5
2018_1355_1395,0.5
2018_1355_1397,0.5
2018_1355_1400,0.5
2018_1355_1401,0.5
2018_1355_1403,0.5
2018_1355_1411,0.5
2018_1355_1417,0.5
2018_1355_1420,0.5
2018_1355_1422,0.5
2018_1355_1437,0.5
2018_1355_1438,0.5
2018_1355_1439,0.5
2018_1355_1452,0.5
2018_1355_1455,0.5
2018_1355_1460,0.5
2018_1355_1462,0.5
2018_1361_1371,0.5
2018_1361_1372,0.5
2018_1361_1382,0.5
2018_1361_1393,0.5
2018_1361_1395,0.5
2018_1361_1397,0.5
2018_1361_1400,0.5
2018_1361_1401,0.5
2018_1361_1403,0.5
2018_1361_1411,0.5
2018_1361_1417,0.5
2018_1361_1420,0.5
2018_1361_1422,0.5
2018_1361_1437,0.5
2018_1361_1438,0.5
2018_1361_1439,0.5
2018_1361_1452,0.5
2018_1361_1455,0.5
2018_1361_1460,0.5
2018_1361_1462,0.5
2018_1371_1372,0.5
2018_1371_1382,0.5
2018_1371_1393,0.5
2018_1371_1395,0.5
2018_1371_1397,0.5
2018_1371_1400,0.5
2018_1371_1401,0.5
2018_1371_1403,0.5
2018_1371_1411,0.5
2018_1371_1417,0.5
2018_1371_1420,0.5
2018_1371_1422,0.5
2018_1371_1437,0.5
2018_1371_1438,0.5
2018_1371_1439,0.5
2018_1371_1452,0.5
2018_1371_1455,0.5
2018_1371_1460,0.5
2018_1371_1462,0.5
2018_1372_1382,0.5
2018_1372_1393,0.5
2018_1372_1395,0.5
2018_1372_1397,0.5
2018_1372_1400,0.5
2018_1372_1401,0.5
2018_1372_1403,0.5
2018_1372_1411,0.5
2018_1372_1417,0.5
2018_1372_1420,0.5
2018_1372_1422,0.5
2018_1372_1437,0.5
2018_1372_1438,0.5
2018_1372_1439,0.5
2018_1372_1452,0.5
2018_1372_1455,0.5
2018_1372_1460,0.5
2018_1372_1462,0.5
2018_1382_1393,0.5
2018_1382_1395,0.5
2018_1382_1397,0.5
2018_1382_1400,0.5
2018_1382_1401,0.5
2018_1382_1403,0.5
2018_1382_1411,0.5
2018_1382_1417,0.5
2018_1382_1420,0.5
2018_1382_1422,0.5
2018_1382_1437,0.5
2018_1382_1438,0.5
2018_1382_1439,0.5
2018_1382_1452,0.5
2018_1382_1455,0.5
2018_1382_1460,0.5
2018_1382_1462,0.5
2018_1393_1395,0.5
2018_1393_1397,0.5
2018_1393_1400,0.5
2018_1393_1401,0.5
2018_1393_1403,0.5
2018_1393_1411,0.5
2018_1393_1417,0.5
2018_1393_1420,0.5
2018_1393_1422,0.5
