Season,TeamID,ConfAbbrev
1994,1234,big_ten
1994,1276,big_ten
1994,1277,big_ten
1994,1278,big_ten
1994,1321,big_ten
1994,1326,big_ten
1994,1336,big_ten
1994,1345,big_ten
1994,1458,big_ten
1994,1168,big_west
1994,1253,big_west
1994,1305,big_west
1994,1308,big_west
1994,1334,big_west
1994,1363,big_west
1994,1364,big_west
1994,1414,big_west
1994,1424,big_west
1994,1429,big_west
1994,1110,caa
1994,1187,caa
1994,1206,caa
1994,1241,caa
1994,1330,caa
1994,1350,caa
1994,1423,caa
1994,1456,caa
1994,1138,ecc
1994,1148,ecc
1994,1152,ecc
1994,1220,ecc
1994,1302,ecc
1994,1407,ecc
1994,1153,gmwc
1994,1173,gmwc
1994,1177,gmwc
1994,1266,gmwc
1994,1272,gmwc
1994,1387,gmwc
1994,1412,gmwc
1994,1169,ind
1994,1170,ind
1994,1282,ind
1994,1323,ind
1994,1331,ind
1994,1381,ind
1994,1135,ivy
1994,1162,ivy
1994,1165,ivy
1994,1171,ivy
1994,1217,ivy
1994,1335,ivy
1994,1343,ivy
1994,1463,ivy
1994,1145,maac
1994,1193,maac
1994,1233,maac
1994,1259,maac
1994,1264,maac
1994,1310,maac
1994,1373,maac
1994,1389,maac
1994,1103,mac
1994,1123,mac
1994,1132,mac
1994,1141,mac
1994,1185,mac
1994,1245,mac
1994,1275,mac
1994,1325,mac
1994,1405,mac
1994,1444,mac
1994,1126,meac
1994,1164,meac
1994,1175,meac
1994,1197,meac
1994,1224,meac
1994,1271,meac
1994,1288,meac
1994,1299,meac
1994,1354,meac
1994,1150,metro
1994,1257,metro
1994,1378,metro
1994,1379,metro
1994,1408,metro
1994,1433,metro
1994,1439,metro
1994,1156,mid_cont
1994,1183,mid_cont
1994,1227,mid_cont
1994,1296,mid_cont
1994,1434,mid_cont
1994,1442,mid_cont
1994,1453,mid_cont
1994,1454,mid_cont
1994,1460,mid_cont
1994,1464,mid_cont
1994,1133,mvc
1994,1166,mvc
1994,1179,mvc
1994,1229,mvc
1994,1232,mvc
1994,1283,mvc
1994,1320,mvc
1994,1356,mvc
1994,1409,mvc
1994,1455,mvc
1994,1139,mw_coll
1994,1178,mw_coll
1994,1191,mw_coll
1994,1247,mw_coll
1994,1260,mw_coll
1994,1462,mw_coll
1994,1131,nac
1994,1174,nac
1994,1180,nac
1994,1216,nac
1994,1263,nac
1994,1306,nac
1994,1318,nac
1994,1436,nac
1994,1192,nec
1994,1254,nec
1994,1265,nec
1994,1284,nec
1994,1291,nec
1994,1351,nec
1994,1352,nec
1994,1383,nec
1994,1384,nec
1994,1447,nec
1994,1122,ovc
1994,1184,ovc
1994,1287,ovc
1994,1292,ovc
1994,1293,ovc
1994,1369,ovc
1994,1398,ovc
1994,1399,ovc
1994,1404,ovc
1994,1112,pac_ten
1994,1113,pac_ten
1994,1143,pac_ten
1994,1332,pac_ten
1994,1333,pac_ten
1994,1390,pac_ten
1994,1417,pac_ten
1994,1425,pac_ten
1994,1449,pac_ten
1994,1450,pac_ten
1994,1119,patriot
1994,1137,patriot
1994,1159,patriot
1994,1200,patriot
1994,1221,patriot
1994,1248,patriot
1994,1250,patriot
1994,1298,patriot
1994,1104,sec
1994,1116,sec
1994,1120,sec
1994,1196,sec
1994,1208,sec
1994,1246,sec
1994,1261,sec
1994,1279,sec
1994,1280,sec
1994,1376,sec
1994,1397,sec
1994,1435,sec
1994,1111,southern
1994,1151,southern
1994,1154,southern
1994,1172,southern
1994,1190,southern
1994,1202,southern
1994,1204,southern
1994,1267,southern
1994,1440,southern
1994,1441,southern
1994,1270,southland
1994,1311,southland
1994,1317,southland
1994,1322,southland
1994,1358,southland
1994,1372,southland
1994,1402,southland
1994,1419,southland
1994,1426,southland
1994,1427,southland
1994,1114,sun_belt
1994,1117,sun_belt
1994,1239,sun_belt
1994,1249,sun_belt
1994,1256,sun_belt
1994,1309,sun_belt
1994,1375,sun_belt
1994,1410,sun_belt
1994,1418,sun_belt
1994,1443,sun_belt
1994,1106,swac
1994,1108,swac
1994,1212,swac
1994,1238,swac
1994,1290,swac
1994,1341,swac
1994,1380,swac
1994,1411,swac
1994,1124,swc
1994,1222,swc
1994,1349,swc
1994,1374,swc
1994,1395,swc
1994,1400,swc
1994,1401,swc
1994,1403,swc
1994,1102,wac
1994,1140,wac
1994,1161,wac
1994,1201,wac
1994,1218,wac
1994,1307,wac
1994,1361,wac
1994,1428,wac
1994,1431,wac
1994,1461,wac
1994,1211,wcc
1994,1258,wcc
1994,1337,wcc
1994,1339,wcc
1994,1360,wcc
1994,1362,wcc
1994,1365,wcc
1994,1388,wcc
1995,1144,a_sun
1995,1147,a_sun
1995,1158,a_sun
1995,1194,a_sun
1995,1198,a_sun
1995,1209,a_sun
1995,1273,a_sun
1995,1359,a_sun
1995,1368,a_sun
1995,1391,a_sun
1995,1416,a_sun
1995,1182,a_ten
1995,1203,a_ten
1995,1269,a_ten
1995,1348,a_ten
1995,1353,a_ten
1995,1382,a_ten
1995,1386,a_ten
1995,1396,a_ten
1995,1452,a_ten
1995,1155,acc
1995,1181,acc
1995,1199,acc
1995,1210,acc
1995,1268,acc
1995,1301,acc
1995,1314,acc
1995,1438,acc
1995,1448,acc
1995,1142,awc
1995,1169,awc
1995,1170,awc
1995,1381,awc
1995,1130,big_east
1995,1163,big_east
1995,1207,big_east
1995,1274,big_east
1995,1338,big_east
1995,1344,big_east
1995,1371,big_east
1995,1385,big_east
1995,1393,big_east
1995,1437,big_east
1995,1160,big_eight
1995,1235,big_eight
1995,1242,big_eight
1995,1243,big_eight
1995,1281,big_eight
1995,1304,big_eight
1995,1328,big_eight
1995,1329,big_eight
1995,1129,big_sky
1995,1186,big_sky
1995,1225,big_sky
1995,1226,big_sky
1995,1285,big_sky
1995,1286,big_sky
1995,1319,big_sky
1995,1451,big_sky
1995,1149,big_south
1995,1157,big_south
1995,1251,big_south
1995,1347,big_south
1995,1406,big_south
1995,1420,big_south
1995,1421,big_south
1995,1422,big_south
1995,1457,big_south
1995,1228,big_ten
1995,1231,big_ten
1995,1234,big_ten
1995,1276,big_ten
1995,1277,big_ten
1995,1278,big_ten
1995,1321,big_ten
1995,1326,big_ten
1995,1336,big_ten
1995,1345,big_ten
1995,1458,big_ten
1995,1168,big_west
1995,1253,big_west
1995,1305,big_west
1995,1308,big_west
1995,1334,big_west
1995,1363,big_west
1995,1364,big_west
1995,1414,big_west
1995,1424,big_west
1995,1429,big_west
1995,1110,caa
1995,1187,caa
1995,1206,caa
1995,1241,caa
1995,1330,caa
1995,1350,caa
1995,1423,caa
1995,1456,caa
1995,1153,gmwc
1995,1173,gmwc
1995,1177,gmwc
1995,1266,gmwc
1995,1272,gmwc
1995,1387,gmwc
1995,1412,gmwc
1995,1323,ind
1995,1331,ind
1995,1135,ivy
1995,1162,ivy
1995,1165,ivy
1995,1171,ivy
1995,1217,ivy
1995,1335,ivy
1995,1343,ivy
1995,1463,ivy
1995,1145,maac
1995,1193,maac
1995,1233,maac
1995,1259,maac
1995,1264,maac
1995,1310,maac
1995,1373,maac
1995,1389,maac
1995,1103,mac
1995,1123,mac
1995,1132,mac
1995,1141,mac
1995,1185,mac
1995,1245,mac
1995,1275,mac
1995,1325,mac
1995,1405,mac
1995,1444,mac
1995,1126,meac
1995,1164,meac
1995,1175,meac
1995,1197,meac
1995,1224,meac
1995,1271,meac
1995,1288,meac
1995,1299,meac
1995,1354,meac
1995,1150,metro
1995,1257,metro
1995,1378,metro
1995,1379,metro
1995,1408,metro
1995,1433,metro
1995,1439,metro
1995,1138,mid_cont
1995,1148,mid_cont
1995,1152,mid_cont
1995,1183,mid_cont
1995,1282,mid_cont
1995,1302,mid_cont
1995,1407,mid_cont
1995,1434,mid_cont
1995,1442,mid_cont
1995,1464,mid_cont
1995,1133,mvc
1995,1166,mvc
1995,1179,mvc
1995,1191,mvc
1995,1229,mvc
1995,1232,mvc
1995,1283,mvc
1995,1320,mvc
1995,1356,mvc
1995,1409,mvc
1995,1455,mvc
1995,1139,mw_coll
1995,1156,mw_coll
1995,1178,mw_coll
1995,1227,mw_coll
1995,1247,mw_coll
1995,1260,mw_coll
1995,1296,mw_coll
1995,1453,mw_coll
1995,1454,mw_coll
1995,1460,mw_coll
1995,1462,mw_coll
1995,1131,nac
1995,1174,nac
1995,1180,nac
1995,1216,nac
1995,1220,nac
1995,1263,nac
1995,1306,nac
1995,1318,nac
1995,1436,nac
1995,1192,nec
1995,1254,nec
1995,1265,nec
1995,1284,nec
1995,1291,nec
1995,1351,nec
1995,1352,nec
1995,1383,nec
1995,1384,nec
1995,1447,nec
1995,1122,ovc
1995,1184,ovc
1995,1287,ovc
1995,1292,ovc
1995,1293,ovc
1995,1369,ovc
1995,1398,ovc
1995,1399,ovc
1995,1404,ovc
1995,1112,pac_ten
1995,1113,pac_ten
1995,1143,pac_ten
1995,1332,pac_ten
1995,1333,pac_ten
1995,1390,pac_ten
1995,1417,pac_ten
1995,1425,pac_ten
1995,1449,pac_ten
1995,1450,pac_ten
1995,1119,patriot
1995,1137,patriot
1995,1159,patriot
1995,1200,patriot
1995,1221,patriot
1995,1248,patriot
1995,1250,patriot
1995,1298,patriot
1995,1104,sec
1995,1116,sec
1995,1120,sec
1995,1196,sec
1995,1208,sec
1995,1246,sec
1995,1261,sec
1995,1279,sec
1995,1280,sec
1995,1376,sec
1995,1397,sec
1995,1435,sec
1995,1111,southern
1995,1151,southern
1995,1154,southern
1995,1172,southern
1995,1190,southern
1995,1202,southern
1995,1204,southern
1995,1267,southern
1995,1440,southern
1995,1441,southern
1995,1270,southland
1995,1311,southland
1995,1317,southland
1995,1322,southland
1995,1358,southland
1995,1372,southland
1995,1402,southland
1995,1419,southland
1995,1426,southland
1995,1427,southland
1995,1114,sun_belt
1995,1117,sun_belt
1995,1239,sun_belt
1995,1249,sun_belt
1995,1256,sun_belt
1995,1309,sun_belt
1995,1375,sun_belt
1995,1410,sun_belt
1995,1418,sun_belt
1995,1443,sun_belt
1995,1106,swac
1995,1108,swac
1995,1212,swac
1995,1238,swac
1995,1290,swac
1995,1341,swac
1995,1380,swac
1995,1411,swac
1995,1124,swc
1995,1222,swc
1995,1349,swc
1995,1374,swc
1995,1395,swc
1995,1400,swc
1995,1401,swc
1995,1403,swc
1995,1102,wac
1995,1140,wac
1995,1161,wac
1995,1201,wac
1995,1218,wac
1995,1307,wac
1995,1361,wac
1995,1428,wac
1995,1431,wac
1995,1461,wac
1995,1211,wcc
1995,1258,wcc
1995,1337,wcc
1995,1339,wcc
1995,1360,wcc
1995,1362,wcc
1995,1365,wcc
1995,1388,wcc
1996,1144,a_sun
1996,1147,a_sun
1996,1158,a_sun
1996,1194,a_sun
1996,1198,a_sun
1996,1209,a_sun
1996,1240,a_sun
1996,1273,a_sun
1996,1359,a_sun
1996,1368,a_sun
1996,1391,a_sun
1996,1416,a_sun
1996,1173,a_ten
1996,1182,a_ten
1996,1200,a_ten
1996,1203,a_ten
1996,1247,a_ten
1996,1269,a_ten
1996,1348,a_ten
1996,1382,a_ten
1996,1386,a_ten
1996,1396,a_ten
1996,1439,a_ten
1996,1462,a_ten
1996,1155,acc
1996,1181,acc
1996,1199,acc
1996,1210,acc
1996,1268,acc
1996,1301,acc
1996,1314,acc
1996,1438,acc
1996,1448,acc
1996,1142,awc
1996,1169,awc
1996,1170,awc
1996,1381,awc
1996,1130,big_east
1996,1163,big_east
1996,1207,big_east
1996,1274,big_east
1996,1323,big_east
1996,1338,big_east
1996,1344,big_east
1996,1353,big_east
1996,1371,big_east
1996,1385,big_east
1996,1393,big_east
1996,1437,big_east
1996,1452,big_east
1996,1160,big_eight
1996,1235,big_eight
1996,1242,big_eight
1996,1243,big_eight
1996,1281,big_eight
1996,1304,big_eight
1996,1328,big_eight
1996,1329,big_eight
1996,1129,big_sky
1996,1186,big_sky
1996,1225,big_sky
1996,1226,big_sky
1996,1285,big_sky
1996,1286,big_sky
1996,1319,big_sky
1996,1451,big_sky
1996,1149,big_south
1996,1157,big_south
1996,1251,big_south
1996,1347,big_south
1996,1420,big_south
1996,1421,big_south
1996,1422,big_south
1996,1457,big_south
1996,1228,big_ten
1996,1231,big_ten
1996,1234,big_ten
1996,1276,big_ten
1996,1277,big_ten
1996,1278,big_ten
1996,1321,big_ten
1996,1326,big_ten
1996,1336,big_ten
1996,1345,big_ten
1996,1458,big_ten
1996,1168,big_west
1996,1253,big_west
1996,1305,big_west
1996,1308,big_west
1996,1334,big_west
1996,1363,big_west
1996,1364,big_west
1996,1414,big_west
1996,1424,big_west
1996,1429,big_west
1996,1110,caa
1996,1187,caa
1996,1206,caa
1996,1241,caa
1996,1330,caa
1996,1350,caa
1996,1423,caa
1996,1433,caa
1996,1456,caa
1996,1150,cusa
1996,1153,cusa
1996,1177,cusa
1996,1257,cusa
1996,1266,cusa
1996,1272,cusa
1996,1378,cusa
1996,1379,cusa
1996,1387,cusa
1996,1408,cusa
1996,1412,cusa
1996,1331,ind
1996,1459,ind
1996,1135,ivy
1996,1162,ivy
1996,1165,ivy
1996,1171,ivy
1996,1217,ivy
1996,1335,ivy
1996,1343,ivy
1996,1463,ivy
1996,1145,maac
1996,1193,maac
1996,1233,maac
1996,1259,maac
1996,1264,maac
1996,1310,maac
1996,1373,maac
1996,1389,maac
1996,1103,mac
1996,1123,mac
1996,1132,mac
1996,1141,mac
1996,1185,mac
1996,1245,mac
1996,1275,mac
1996,1325,mac
1996,1405,mac
1996,1444,mac
1996,1126,meac
1996,1164,meac
1996,1175,meac
1996,1197,meac
1996,1214,meac
1996,1224,meac
1996,1271,meac
1996,1288,meac
1996,1299,meac
1996,1354,meac
1996,1138,mid_cont
1996,1148,mid_cont
1996,1152,mid_cont
1996,1183,mid_cont
1996,1282,mid_cont
1996,1302,mid_cont
1996,1407,mid_cont
1996,1434,mid_cont
1996,1442,mid_cont
1996,1464,mid_cont
1996,1133,mvc
1996,1166,mvc
1996,1179,mvc
1996,1191,mvc
1996,1229,mvc
1996,1232,mvc
1996,1283,mvc
1996,1320,mvc
1996,1356,mvc
1996,1409,mvc
1996,1455,mvc
1996,1139,mw_coll
1996,1156,mw_coll
1996,1178,mw_coll
1996,1227,mw_coll
1996,1260,mw_coll
1996,1296,mw_coll
1996,1453,mw_coll
1996,1454,mw_coll
1996,1460,mw_coll
1996,1131,nac
1996,1174,nac
1996,1180,nac
1996,1216,nac
1996,1220,nac
1996,1263,nac
1996,1306,nac
1996,1318,nac
1996,1406,nac
1996,1436,nac
1996,1192,nec
1996,1254,nec
1996,1265,nec
1996,1284,nec
1996,1291,nec
1996,1351,nec
1996,1352,nec
1996,1383,nec
1996,1384,nec
1996,1447,nec
1996,1122,ovc
1996,1184,ovc
1996,1287,ovc
1996,1292,ovc
1996,1293,ovc
1996,1369,ovc
1996,1398,ovc
1996,1399,ovc
1996,1404,ovc
1996,1112,pac_ten
1996,1113,pac_ten
1996,1143,pac_ten
1996,1332,pac_ten
1996,1333,pac_ten
1996,1390,pac_ten
1996,1417,pac_ten
1996,1425,pac_ten
1996,1449,pac_ten
1996,1450,pac_ten
1996,1119,patriot
1996,1137,patriot
1996,1159,patriot
1996,1221,patriot
1996,1248,patriot
1996,1250,patriot
1996,1298,patriot
1996,1104,sec
1996,1116,sec
1996,1120,sec
1996,1196,sec
1996,1208,sec
1996,1246,sec
1996,1261,sec
1996,1279,sec
1996,1280,sec
1996,1376,sec
1996,1397,sec
1996,1435,sec
1996,1111,southern
1996,1151,southern
1996,1154,southern
1996,1172,southern
1996,1190,southern
1996,1202,southern
1996,1204,southern
1996,1267,southern
1996,1440,southern
1996,1441,southern
1996,1270,southland
1996,1311,southland
1996,1317,southland
1996,1322,southland
1996,1358,southland
1996,1372,southland
1996,1402,southland
1996,1419,southland
1996,1426,southland
1996,1427,southland
1996,1114,sun_belt
1996,1117,sun_belt
1996,1239,sun_belt
1996,1249,sun_belt
1996,1256,sun_belt
1996,1309,sun_belt
1996,1375,sun_belt
1996,1410,sun_belt
1996,1418,sun_belt
1996,1443,sun_belt
1996,1106,swac
1996,1108,swac
1996,1212,swac
1996,1238,swac
1996,1290,swac
1996,1341,swac
1996,1380,swac
1996,1411,swac
1996,1124,swc
1996,1222,swc
1996,1349,swc
1996,1374,swc
1996,1395,swc
1996,1400,swc
1996,1401,swc
1996,1403,swc
1996,1102,wac
1996,1140,wac
1996,1161,wac
1996,1201,wac
1996,1218,wac
1996,1307,wac
1996,1361,wac
1996,1428,wac
1996,1431,wac
1996,1461,wac
1996,1211,wcc
1996,1258,wcc
1996,1337,wcc
1996,1339,wcc
1996,1360,wcc
1996,1362,wcc
1996,1365,wcc
1996,1388,wcc
1997,1144,a_sun
1997,1147,a_sun
1997,1158,a_sun
1997,1194,a_sun
1997,1198,a_sun
1997,1209,a_sun
1997,1240,a_sun
1997,1273,a_sun
1997,1359,a_sun
1997,1368,a_sun
1997,1391,a_sun
1997,1416,a_sun
1997,1173,a_ten
1997,1182,a_ten
1997,1200,a_ten
1997,1203,a_ten
1997,1247,a_ten
1997,1269,a_ten
1997,1348,a_ten
1997,1382,a_ten
1997,1386,a_ten
1997,1396,a_ten
1997,1439,a_ten
1997,1462,a_ten
1997,1155,acc
1997,1181,acc
1997,1199,acc
1997,1210,acc
1997,1268,acc
1997,1301,acc
1997,1314,acc
1997,1438,acc
1997,1448,acc
1997,1131,aec
1997,1174,aec
1997,1180,aec
1997,1216,aec
1997,1220,aec
1997,1263,aec
1997,1306,aec
1997,1318,aec
1997,1406,aec
1997,1436,aec
1997,1130,big_east
1997,1163,big_east
1997,1207,big_east
1997,1274,big_east
1997,1323,big_east
1997,1338,big_east
1997,1344,big_east
1997,1353,big_east
1997,1371,big_east
1997,1385,big_east
1997,1393,big_east
1997,1437,big_east
1997,1452,big_east
1997,1169,big_sky
1997,1170,big_sky
1997,1186,big_sky
1997,1226,big_sky
1997,1285,big_sky
1997,1286,big_sky
1997,1319,big_sky
1997,1451,big_sky
1997,1149,big_south
1997,1157,big_south
1997,1251,big_south
1997,1347,big_south
1997,1420,big_south
1997,1421,big_south
1997,1422,big_south
1997,1457,big_south
1997,1228,big_ten
1997,1231,big_ten
1997,1234,big_ten
1997,1276,big_ten
1997,1277,big_ten
1997,1278,big_ten
1997,1321,big_ten
1997,1326,big_ten
1997,1336,big_ten
1997,1345,big_ten
1997,1458,big_ten
1997,1124,big_twelve
1997,1160,big_twelve
1997,1235,big_twelve
1997,1242,big_twelve
1997,1243,big_twelve
1997,1281,big_twelve
1997,1304,big_twelve
1997,1328,big_twelve
1997,1329,big_twelve
1997,1400,big_twelve
1997,1401,big_twelve
1997,1403,big_twelve
1997,1129,big_west
1997,1142,big_west
1997,1168,big_west
1997,1225,big_west
1997,1253,big_west
1997,1305,big_west
1997,1308,big_west
1997,1317,big_west
1997,1334,big_west
1997,1364,big_west
1997,1414,big_west
1997,1429,big_west
1997,1110,caa
1997,1187,caa
1997,1206,caa
1997,1241,caa
1997,1330,caa
1997,1350,caa
1997,1423,caa
1997,1433,caa
1997,1456,caa
1997,1150,cusa
1997,1153,cusa
1997,1177,cusa
1997,1222,cusa
1997,1257,cusa
1997,1266,cusa
1997,1272,cusa
1997,1378,cusa
1997,1379,cusa
1997,1387,cusa
1997,1408,cusa
1997,1412,cusa
1997,1331,ind
1997,1381,ind
1997,1459,ind
1997,1135,ivy
1997,1162,ivy
1997,1165,ivy
1997,1171,ivy
1997,1217,ivy
1997,1335,ivy
1997,1343,ivy
1997,1463,ivy
1997,1145,maac
1997,1193,maac
1997,1233,maac
1997,1259,maac
1997,1264,maac
1997,1310,maac
1997,1373,maac
1997,1389,maac
1997,1103,mac
1997,1123,mac
1997,1132,mac
1997,1141,mac
1997,1185,mac
1997,1245,mac
1997,1275,mac
1997,1325,mac
1997,1405,mac
1997,1444,mac
1997,1126,meac
1997,1164,meac
1997,1175,meac
1997,1197,meac
1997,1214,meac
1997,1224,meac
1997,1271,meac
1997,1288,meac
1997,1299,meac
1997,1354,meac
1997,1138,mid_cont
1997,1148,mid_cont
1997,1152,mid_cont
1997,1282,mid_cont
1997,1302,mid_cont
1997,1407,mid_cont
1997,1434,mid_cont
1997,1442,mid_cont
1997,1464,mid_cont
1997,1133,mvc
1997,1166,mvc
1997,1179,mvc
1997,1191,mvc
1997,1229,mvc
1997,1232,mvc
1997,1283,mvc
1997,1320,mvc
1997,1356,mvc
1997,1455,mvc
1997,1139,mw_coll
1997,1156,mw_coll
1997,1178,mw_coll
1997,1227,mw_coll
1997,1260,mw_coll
1997,1296,mw_coll
1997,1453,mw_coll
1997,1454,mw_coll
1997,1460,mw_coll
1997,1192,nec
1997,1254,nec
1997,1265,nec
1997,1284,nec
1997,1291,nec
1997,1351,nec
1997,1352,nec
1997,1383,nec
1997,1384,nec
1997,1447,nec
1997,1122,ovc
1997,1183,ovc
1997,1184,ovc
1997,1287,ovc
1997,1292,ovc
1997,1293,ovc
1997,1369,ovc
1997,1398,ovc
1997,1399,ovc
1997,1404,ovc
1997,1112,pac_ten
1997,1113,pac_ten
1997,1143,pac_ten
1997,1332,pac_ten
1997,1333,pac_ten
1997,1390,pac_ten
1997,1417,pac_ten
1997,1425,pac_ten
1997,1449,pac_ten
1997,1450,pac_ten
1997,1119,patriot
1997,1137,patriot
1997,1159,patriot
1997,1221,patriot
1997,1248,patriot
1997,1250,patriot
1997,1298,patriot
1997,1104,sec
1997,1116,sec
1997,1120,sec
1997,1196,sec
1997,1208,sec
1997,1246,sec
1997,1261,sec
1997,1279,sec
1997,1280,sec
1997,1376,sec
1997,1397,sec
1997,1435,sec
1997,1111,southern
1997,1151,southern
1997,1154,southern
1997,1172,southern
1997,1190,southern
1997,1202,southern
1997,1204,southern
1997,1267,southern
1997,1440,southern
1997,1441,southern
1997,1270,southland
1997,1311,southland
1997,1322,southland
1997,1358,southland
1997,1372,southland
1997,1402,southland
1997,1419,southland
1997,1426,southland
1997,1427,southland
1997,1114,sun_belt
1997,1117,sun_belt
1997,1239,sun_belt
1997,1249,sun_belt
1997,1256,sun_belt
1997,1309,sun_belt
1997,1375,sun_belt
1997,1410,sun_belt
1997,1418,sun_belt
1997,1443,sun_belt
1997,1106,swac
1997,1108,swac
1997,1212,swac
1997,1238,swac
1997,1290,swac
1997,1341,swac
1997,1380,swac
1997,1411,swac
1997,1102,wac
1997,1140,wac
1997,1161,wac
1997,1201,wac
1997,1218,wac
1997,1307,wac
1997,1349,wac
1997,1361,wac
1997,1363,wac
1997,1374,wac
1997,1395,wac
1997,1409,wac
1997,1424,wac
1997,1428,wac
1997,1431,wac
1997,1461,wac
1997,1211,wcc
1997,1258,wcc
1997,1337,wcc
1997,1339,wcc
1997,1360,wcc
1997,1362,wcc
1997,1365,wcc
1997,1388,wcc
1998,1144,a_sun
1998,1147,a_sun
1998,1158,a_sun
1998,1194,a_sun
1998,1198,a_sun
1998,1209,a_sun
1998,1240,a_sun
1998,1273,a_sun
1998,1359,a_sun
1998,1391,a_sun
1998,1407,a_sun
1998,1416,a_sun
1998,1173,a_ten
1998,1182,a_ten
1998,1200,a_ten
1998,1203,a_ten
1998,1247,a_ten
1998,1269,a_ten
1998,1348,a_ten
1998,1382,a_ten
1998,1386,a_ten
1998,1396,a_ten
1998,1439,a_ten
1998,1462,a_ten
1998,1155,acc
1998,1181,acc
1998,1199,acc
1998,1210,acc
1998,1268,acc
1998,1301,acc
1998,1314,acc
1998,1438,acc
1998,1448,acc
1998,1131,aec
1998,1174,aec
1998,1180,aec
1998,1216,aec
1998,1220,aec
1998,1263,aec
1998,1306,aec
1998,1318,aec
1998,1406,aec
1998,1436,aec
1998,1130,big_east
1998,1163,big_east
1998,1207,big_east
1998,1274,big_east
1998,1323,big_east
1998,1338,big_east
1998,1344,big_east
1998,1353,big_east
1998,1371,big_east
1998,1385,big_east
1998,1393,big_east
1998,1437,big_east
1998,1452,big_east
1998,1169,big_sky
1998,1170,big_sky
1998,1186,big_sky
1998,1226,big_sky
1998,1285,big_sky
1998,1286,big_sky
1998,1319,big_sky
1998,1451,big_sky
1998,1149,big_south
1998,1157,big_south
1998,1251,big_south
1998,1347,big_south
1998,1420,big_south
1998,1421,big_south
1998,1457,big_south
1998,1228,big_ten
1998,1231,big_ten
1998,1234,big_ten
1998,1276,big_ten
1998,1277,big_ten
1998,1278,big_ten
1998,1321,big_ten
1998,1326,big_ten
1998,1336,big_ten
1998,1345,big_ten
1998,1458,big_ten
1998,1124,big_twelve
1998,1160,big_twelve
1998,1235,big_twelve
1998,1242,big_twelve
1998,1243,big_twelve
1998,1281,big_twelve
1998,1304,big_twelve
1998,1328,big_twelve
1998,1329,big_twelve
1998,1400,big_twelve
1998,1401,big_twelve
1998,1403,big_twelve
1998,1129,big_west
1998,1142,big_west
1998,1168,big_west
1998,1225,big_west
1998,1253,big_west
1998,1305,big_west
1998,1308,big_west
1998,1317,big_west
1998,1334,big_west
1998,1364,big_west
1998,1414,big_west
1998,1429,big_west
1998,1110,caa
1998,1187,caa
1998,1206,caa
1998,1241,caa
1998,1330,caa
1998,1350,caa
1998,1423,caa
1998,1433,caa
1998,1456,caa
1998,1150,cusa
1998,1153,cusa
1998,1177,cusa
1998,1222,cusa
1998,1257,cusa
1998,1266,cusa
1998,1272,cusa
1998,1378,cusa
1998,1379,cusa
1998,1387,cusa
1998,1408,cusa
1998,1412,cusa
1998,1135,ivy
1998,1162,ivy
1998,1165,ivy
1998,1171,ivy
1998,1217,ivy
1998,1335,ivy
1998,1343,ivy
1998,1463,ivy
1998,1145,maac
1998,1193,maac
1998,1233,maac
1998,1259,maac
1998,1264,maac
1998,1265,maac
1998,1310,maac
1998,1351,maac
1998,1373,maac
1998,1389,maac
1998,1103,mac
1998,1123,mac
1998,1132,mac
1998,1141,mac
1998,1185,mac
1998,1245,mac
1998,1267,mac
1998,1275,mac
1998,1296,mac
1998,1325,mac
1998,1405,mac
1998,1444,mac
1998,1126,meac
1998,1164,meac
1998,1175,meac
1998,1197,meac
1998,1214,meac
1998,1224,meac
1998,1271,meac
1998,1288,meac
1998,1299,meac
1998,1313,meac
1998,1354,meac
1998,1138,mid_cont
1998,1152,mid_cont
1998,1282,mid_cont
1998,1302,mid_cont
1998,1331,mid_cont
1998,1381,mid_cont
1998,1434,mid_cont
1998,1442,mid_cont
1998,1464,mid_cont
1998,1133,mvc
1998,1166,mvc
1998,1179,mvc
1998,1191,mvc
1998,1229,mvc
1998,1232,mvc
1998,1283,mvc
1998,1320,mvc
1998,1356,mvc
1998,1455,mvc
1998,1139,mw_coll
1998,1156,mw_coll
1998,1178,mw_coll
1998,1227,mw_coll
1998,1260,mw_coll
1998,1453,mw_coll
1998,1454,mw_coll
1998,1460,mw_coll
1998,1148,nec
1998,1192,nec
1998,1254,nec
1998,1284,nec
1998,1291,nec
1998,1352,nec
1998,1383,nec
1998,1384,nec
1998,1447,nec
1998,1122,ovc
1998,1183,ovc
1998,1184,ovc
1998,1287,ovc
1998,1292,ovc
1998,1293,ovc
1998,1369,ovc
1998,1398,ovc
1998,1399,ovc
1998,1404,ovc
1998,1112,pac_ten
1998,1113,pac_ten
1998,1143,pac_ten
1998,1332,pac_ten
1998,1333,pac_ten
1998,1390,pac_ten
1998,1417,pac_ten
1998,1425,pac_ten
1998,1449,pac_ten
1998,1450,pac_ten
1998,1119,patriot
1998,1137,patriot
1998,1159,patriot
1998,1221,patriot
1998,1248,patriot
1998,1250,patriot
1998,1298,patriot
1998,1104,sec
1998,1116,sec
1998,1120,sec
1998,1196,sec
1998,1208,sec
1998,1246,sec
1998,1261,sec
1998,1279,sec
1998,1280,sec
1998,1376,sec
1998,1397,sec
1998,1435,sec
1998,1111,southern
1998,1151,southern
1998,1154,southern
1998,1172,southern
1998,1190,southern
1998,1202,southern
